ScenarioType,Ag1,Ag2,Ag3,Ag4,Ag5,Ag6,Ag7,Ag8,Ag9,Ag10,Ag11,Ag12,Ag13,Ag14,Ag15,Ag16,MeanLogProb_Moderate,StdErrLogProb_Moderate,MeanLogProb_Weak,StdErrLogProb_Weak,MeanPaths_Strong,StdErrPaths_Strong
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,-56.503263846705686,0.5349463168886083,-15.453863886751739,0.10483752128296961,0.0,0.0
sequential,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,-56.503263846705686,0.5349463168886083,-15.453863886751739,0.10483752128296961,0.0,0.0
sequential,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,-56.503263846705686,0.5349463168886083,-15.453863886751739,0.10483752128296961,0.0,0.0
sequential,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,-56.503263846705686,0.5349463168886083,-15.453863886751739,0.10483752128296961,0.0,0.0
sequential,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,-57.27343319350735,1.7447420307378108,-15.976469064422773,0.10869040561999507,0.0,0.0
sequential,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,-57.27343319350735,1.7447420307378108,-15.976469064422773,0.10869040561999507,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,-57.27343319350735,1.7447420307378108,-15.976469064422773,0.10869040561999507,0.0,0.0
sequential,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,-57.27343319350735,1.7447420307378108,-15.976469064422773,0.10869040561999507,0.0,0.0
sequential,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,-57.27343319350735,1.7447420307378108,-15.976469064422773,0.10869040561999507,0.0,0.0
sequential,H3,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-57.68996210503533,2.5076806140858827,-14.842212316926847,0.13065601839122437,0.0,0.0
sequential,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-57.722211668078806,2.1359747081366227,-14.293414480546817,0.23576055333084123,0.0,0.0
sequential,H1,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-57.722211668078806,2.1359747081366227,-14.293414480546817,0.23576055333084123,0.0,0.0
sequential,H1,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-57.722211668078806,2.1359747081366227,-14.293414480546817,0.23576055333084123,0.0,0.0
sequential,H1,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-57.722211668078806,2.1359747081366227,-14.293414480546817,0.23576055333084123,0.0,0.0
sequential,H3,H3,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-57.7649652122038,2.3687048788161866,-14.617620371630721,0.1160734198621045,0.0,0.0
sequential,H3,H3,H3,H3,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-57.76846904462381,2.389453408772712,-14.619484467932745,0.10584326289611352,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H1,H1,H1,H1,H1,-57.82879529576929,0.9248557832281346,-15.182129501866152,0.10303711743530791,0.0,0.0
sequential,H3,H3,H3,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-57.85819923402107,2.3638571246308784,-14.663082918092485,0.10679269410741557,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H1,H1,H1,H1,-57.89576423078861,1.1691852546963684,-15.169456103226516,0.10383819778056545,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H1,H1,H1,H1,-58.08415268887121,1.6023792979864668,-15.646844291670947,0.1013252925424145,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,-58.66664476590866,1.3446392569696468,-15.480226823016654,0.12408002552265782,0.0,0.0
sequential,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,-58.66664476590866,1.3446392569696468,-15.480226823016654,0.12408002552265782,0.0,0.0
sequential,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,-58.66664476590866,1.3446392569696468,-15.480226823016654,0.12408002552265782,0.0,0.0
sequential,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,-58.66664476590866,1.3446392569696468,-15.480226823016654,0.12408002552265782,0.0,0.0
sequential,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,-58.66664476590866,1.3446392569696468,-15.480226823016654,0.12408002552265782,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,-58.70454483391255,1.918401800413569,-16.101256370137822,0.10163147799641592,0.0,0.0
sequential,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,-58.70454483391255,1.918401800413569,-16.101256370137822,0.10163147799641592,0.0,0.0
sequential,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,-58.70454483391255,1.918401800413569,-16.101256370137822,0.10163147799641592,0.0,0.0
sequential,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,-58.70454483391255,1.918401800413569,-16.101256370137822,0.10163147799641592,0.0,0.0
sequential,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,-58.70454483391255,1.918401800413569,-16.101256370137822,0.10163147799641592,0.0,0.0
sequential,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,-58.75599134790294,1.312732001732028,-15.746116863491729,0.10215354343870817,0.0,0.0
sequential,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,-59.224541147308145,1.282237958356055,-16.276612827941,0.10715444854876005,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,-59.224541147308145,1.282237958356055,-16.276612827941,0.10715444854876005,0.0,0.0
sequential,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,-59.224541147308145,1.282237958356055,-16.276612827941,0.10715444854876005,0.0,0.0
sequential,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,-59.224541147308145,1.282237958356055,-16.276612827941,0.10715444854876005,0.0,0.0
sequential,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,-59.224541147308145,1.282237958356055,-16.276612827941,0.10715444854876005,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H1,H1,H1,H1,H1,-59.9613113654427,0.5776749055792361,-15.484688084757444,0.10274472000193657,0.0,0.0
sequential,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,-60.025533958252204,0.6156573815739581,-15.750003653040089,0.10204653046388244,0.0,0.0
sequential,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,-60.025533958252204,0.6156573815739581,-15.750003653040089,0.10204653046388244,0.0,0.0
sequential,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,-60.025533958252204,0.6156573815739581,-15.750003653040089,0.10204653046388244,0.0,0.0
sequential,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,-60.025533958252204,0.6156573815739581,-15.750003653040089,0.10204653046388244,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,-60.025533958252204,0.6156573815739581,-15.750003653040089,0.10204653046388244,0.0,0.0
sequential,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-60.09475723932213,2.885302517606251,-15.248921841306045,0.10471237202422527,0.0,0.0
sequential,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-62.866280656408954,2.301366566408945,-15.25727713296362,0.10444032917266301,0.0,0.0
FluB_only,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-62.866280656408954,2.301366566408945,-15.25727713296362,0.10444032917266301,0.0,0.0
sequential,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-62.866280656408954,2.301366566408945,-15.25727713296362,0.10444032917266301,0.0,0.0
sequential,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-62.866280656408954,2.301366566408945,-15.25727713296362,0.10444032917266301,0.0,0.0
sequential,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-62.866280656408954,2.301366566408945,-15.25727713296362,0.10444032917266301,0.0,0.0
