,variant,correct_counts_6261_a_F_8,correct_counts_6261_a_F_6,correct_counts_6261_a_F_7,correct_counts_6261_a_F_5,correct_counts_6261_a_F_4,correct_counts_6261_a_F_1,correct_counts_6261_a_F_3,correct_counts_6261_a_F_2,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
621,11101100100,274.0,197.0,199.0,268.0,170.0,220.0,200.0,134.0,8966.276637551817,6320.5903859174,5818.346275607902,4489.705201033445,4573.379002594736,3302.1282598123325,3776.2648640043108,4179.696681273315,3.1017992497805595
622,11010101100,274.0,154.0,239.0,251.0,290.0,164.0,129.0,176.0,6683.9516752659,8301.670954637779,3752.8333477670967,7658.908872351171,4283.276603176413,2581.359147264463,4535.3130778745235,4179.696681273315,3.1425821426783864
623,00011111110,274.0,338.0,357.0,343.0,326.0,264.0,211.0,138.0,10759.53196506218,6509.264725795531,6138.355320766336,8609.66997374649,5853.242529440278,5665.580466073951,6774.505308791653,4179.696681273315,3.161164439887741
624,00010000011,274.0,279.0,236.0,207.0,206.0,334.0,243.0,149.0,13612.438167919578,7028.119160460393,7069.290724863601,5440.466302428763,3532.4233340936958,4676.618195368735,4478.384461834258,4179.696681273315,3.0384766301590616
625,10100001011,273.0,188.0,172.0,257.0,147.0,276.0,177.0,200.0,11248.601599837735,9433.716993906568,5149.236453912993,3882.2744973642143,4385.6656853240565,3151.269608348825,3263.9073196419167,4164.442313823412,3.0169999306947886
626,00111000001,273.0,206.0,149.0,258.0,184.0,200.0,167.0,79.0,8151.160579592562,3726.318212593094,4858.3191401325985,4859.445629353846,4402.730532348664,3452.98691127584,2827.454596666544,4164.442313823412,3.144045654854763
627,11011111101,272.0,448.0,412.0,515.0,395.0,191.0,269.0,124.0,7784.3583535108955,5848.904536222071,7825.675740692628,10431.962084754181,8788.396217672722,7509.408428405711,7818.196602863196,4149.1879463735095,3.244755232229664
628,10111101001,272.0,215.0,190.0,244.0,221.0,166.0,116.0,76.0,6765.463281061826,3584.8124576844957,3374.640839852583,5836.616761343478,4163.822674004163,3603.8455627393478,3605.4790158835126,4149.1879463735095,3.210347105598704
629,10001011011,272.0,357.0,347.0,400.0,342.0,239.0,215.0,179.0,9740.63689261311,8443.176709546378,6254.722246278495,9032.230463255519,6825.93880984289,5984.059841385801,6584.7432553241,4149.1879463735095,3.161599590334482
630,10000011100,272.0,343.0,358.0,339.0,399.0,323.0,227.0,157.0,13164.124336041987,7405.4678402166555,6603.823022814969,10537.602207131438,5784.98314134185,5749.390827998122,6793.481514138408,4149.1879463735095,3.1190103219753165
631,00101011100,272.0,313.0,379.0,423.0,372.0,281.0,200.0,115.0,11452.380614327549,5424.387271496276,5818.346275607902,9824.531381084951,7218.430291408857,5246.528656453097,7191.98182642027,4149.1879463735095,3.1746018739436237
632,00000011111,272.0,354.0,328.0,366.0,248.0,251.0,145.0,173.0,10229.706527388664,8160.165199729181,4218.301049815729,6549.687587389967,6245.734011006244,5933.773624231298,6224.1953537357485,4149.1879463735095,3.1594155707774463
633,10100101100,271.0,315.0,245.0,243.0,313.0,126.0,133.0,95.0,5135.231165143314,4481.01557210562,3869.200273279255,8266.339576020402,4146.757826979556,5280.052801222765,4649.170309955056,4133.9335789236075,3.2646406543460733
634,00111100011,271.0,217.0,288.0,294.0,307.0,326.0,196.0,172.0,13286.391744735874,8112.996614759648,5701.979350095744,8107.879392454515,5017.065025234524,3637.369707509016,5465.147139865535,4133.9335789236075,3.0629897964778947
635,00101001100,271.0,216.0,191.0,240.0,276.0,155.0,209.0,162.0,6317.149449184235,7641.31076506432,6080.171858010258,7289.16844403077,4095.563285905734,3620.607635124182,3624.455221230268,4133.9335789236075,3.1337413063363724
636,11110000110,270.0,302.0,238.0,294.0,288.0,271.0,244.0,80.0,11044.82258534792,3773.486797562627,7098.38245624164,7606.088811162542,5017.065025234524,5062.145860219921,4516.336872527769,4118.6792114737045,3.1324117479318936
637,11010100011,270.0,201.0,245.0,375.0,328.0,332.0,191.0,188.0,13530.926562123652,8867.693974272173,5556.520693205546,8662.490034935117,6399.317634227709,3369.176549351669,4649.170309955056,4118.6792114737045,3.050697804541632
638,10111001001,270.0,309.0,164.0,159.0,155.0,157.0,108.0,91.0,6398.661054980161,4292.341232227488,3141.906988828267,4093.5547421187293,2713.310676912549,5179.48036691376,3112.0976768678743,4118.6792114737045,3.2089076930897242
639,01101010101,270.0,190.0,200.0,207.0,202.0,140.0,135.0,92.0,5705.8124057147925,4339.509817197021,3927.3837360353336,5334.826180051506,3532.4233340936958,3184.7937531184934,3795.241069351066,4118.6792114737045,3.2080251557052275
640,10101011101,269.0,325.0,237.0,349.0,281.0,286.0,190.0,71.0,11656.159628817362,3348.9695328368316,5527.428961827507,7421.218597002341,5955.631611587922,5447.673525071107,4497.360667181013,4103.424844023802,3.1490925710362445
641,00101101100,269.0,191.0,172.0,163.0,116.0,173.0,140.0,94.0,7050.753901347565,4433.846987136087,4072.8423929255314,3063.5635489404685,2781.570065010978,3201.5558255033275,3263.9073196419167,4103.424844023802,3.1493596795068304
642,00010010101,269.0,357.0,157.0,419.0,281.0,170.0,137.0,90.0,6928.486492653677,4245.172647257956,3985.567198791413,7421.218597002341,7150.170903310427,5984.059841385801,2979.264239440587,4103.424844023802,3.228488408582912
643,11011100001,268.0,211.0,162.0,259.0,182.0,156.0,107.0,137.0,6357.905252082198,6462.096140825999,3112.8152574502274,4806.625568165217,4419.795379373271,3536.7972732000107,3074.1452661743633,4088.170476573899,3.1621259968555493
644,11000001101,268.0,325.0,287.0,378.0,300.0,409.0,330.0,263.0,16669.123385266786,12405.337846987137,9600.271354753038,7923.009178294315,6450.512175301531,5447.673525071107,5446.17093451878,4088.170476573899,3.007176330316503
645,10011000000,268.0,154.0,255.0,286.0,278.0,327.0,169.0,80.0,13327.147547633838,3773.486797562627,4916.502602888677,7341.988505219399,4880.546249037667,2581.359147264463,4838.932363422609,4088.170476573899,3.0812168212954
646,10010000011,268.0,190.0,147.0,180.0,146.0,122.0,132.0,82.0,4972.207953551462,3867.8239675016926,3840.108541901215,3855.8644667699,3071.6724644293004,3184.7937531184934,2789.5021859730336,4088.170476573899,3.21127672109399
647,01110001111,268.0,318.0,201.0,488.0,364.0,266.0,264.0,105.0,10841.043570858106,4952.701421800948,7680.21708380243,9613.251136330435,8327.645348008326,5330.339018377268,3814.2172746978213,4088.170476573899,3.1377265147026123
648,01101001101,268.0,252.0,266.0,261.0,164.0,160.0,126.0,112.0,6520.9284636740485,5282.881516587678,3665.5581536329782,4331.245017467559,4453.925073422486,4224.042240978212,5047.670622236918,4088.170476573899,3.219676874637939
649,00111010110,268.0,211.0,166.0,185.0,198.0,118.0,84.0,91.0,4809.184741959611,4292.341232227488,2443.705435755319,5229.186057674247,3156.996699552337,3536.7972732000107,3150.0500875613848,4088.170476573899,3.24038068714713
650,00111000000,268.0,159.0,137.0,301.0,331.0,358.0,201.0,126.0,14590.577437470685,5943.241706161138,5847.438006985942,8741.72012671806,5136.518954406775,2665.169509188634,2599.7401325054802,4088.170476573899,3.0055474622055076
651,00001011000,268.0,395.0,335.0,392.0,381.0,206.0,195.0,141.0,8395.695396980338,6650.77048070413,5672.887618717705,10062.22165643378,6689.420033646033,6621.018592009499,6357.028791163036,4088.170476573899,3.206736520742864
652,10001110010,267.0,321.0,328.0,437.0,268.0,238.0,129.0,184.0,9699.881089715147,8679.019634394042,3752.8333477670967,7077.888199276254,7457.338149753357,5380.62523553177,6224.1953537357485,4072.9161091239966,3.166348218461233
653,00101010101,267.0,135.0,99.0,145.0,214.0,151.0,121.0,102.0,6154.126237592383,4811.195666892349,3520.0994967427805,5651.7465471832775,2474.4028185680477,2262.8797719526137,1878.6443293287778,4072.9161091239966,3.1220264258334596
654,00011100000,267.0,208.0,267.0,322.0,209.0,286.0,124.0,111.0,11656.159628817362,5235.7129316181445,3607.3746908768994,5519.696394211706,5494.880741923526,3486.511056045508,5066.646827583673,4072.9161091239966,3.1179185153596713
655,00010001100,267.0,273.0,262.0,289.0,270.0,232.0,196.0,82.0,9455.346272327371,3867.8239675016926,5701.979350095744,7130.708260464883,4931.740790111488,4576.04576105973,4971.765800849897,4072.9161091239966,3.168434841621491
656,10110001110,266.0,168.0,179.0,196.0,172.0,221.0,171.0,95.0,9007.03244044978,4481.01557210562,4974.686065644756,4542.525262222074,3344.7100168230163,2816.028160652141,3396.740757069204,4057.661741674094,3.1008138189505305
657,01100101101,266.0,265.0,261.0,331.0,208.0,249.0,121.0,163.0,10148.194921592738,7688.479350033853,3520.0994967427805,5493.2863636173915,5648.4643651449915,4441.949181981056,4952.789595503141,4057.661741674094,3.1263818966121693
658,00000001010,266.0,204.0,213.0,229.0,217.0,458.0,293.0,207.0,18666.157727266964,9763.897088693297,8523.877293765576,5730.976638966221,3907.8499686350547,3419.4627665061716,4041.931738858885,4057.661741674094,2.9317285622529283
659,11011000001,265.0,162.0,136.0,215.0,257.0,229.0,147.0,105.0,9333.078863633482,4952.701421800948,4276.484512571808,6787.3778627387965,3668.9421102905535,2715.4557263431366,2580.763927158725,4042.4073742241917,3.0844098156382462
660,10000000001,265.0,140.0,184.0,187.0,106.0,106.0,126.0,102.0,4320.115107184058,4811.195666892349,3665.5581536329782,2799.4632429973244,3191.126393601551,2346.6901338767843,3491.6217838029806,4042.4073742241917,3.2147927137280323
661,01100010101,265.0,237.0,164.0,367.0,324.0,378.0,176.0,103.0,15405.693495429941,4858.364251861883,5120.144722534954,8556.84991255786,6262.798858030852,3972.6111552056996,3112.0976768678743,4042.4073742241917,3.0428445100445334
662,01001000110,265.0,137.0,177.0,166.0,141.0,196.0,124.0,133.0,7988.13736800071,6273.421800947867,3607.3746908768994,3723.814313798328,2832.764606084799,2296.403916722282,3358.7883463756934,4042.4073742241917,3.088836620576137
663,00010101100,265.0,311.0,291.0,299.0,332.0,167.0,185.0,116.0,6806.219083959789,5471.5558564658095,5381.970304937309,8768.130157312375,5102.3892603575605,5213.004511683428,5522.075755905801,4042.4073742241917,3.215732885657614
664,11111100100,264.0,226.0,218.0,248.0,203.0,112.0,127.0,88.0,4564.649924571834,4150.835477318889,3694.649885011018,5361.2362106458195,4232.082062102592,3788.2283589725234,4136.812765592662,4027.1530067742888,3.2624550900483364
665,11101100101,264.0,257.0,155.0,350.0,136.0,249.0,123.0,125.0,10148.194921592738,5896.0731211916045,3578.28295949886,3591.764160826756,5972.696458612529,4307.852602902383,2941.311828747076,4027.1530067742888,3.1079530014384003
666,10010011100,264.0,396.0,290.0,290.0,270.0,217.0,123.0,151.0,8844.009228857929,7122.456330399458,3578.28295949886,7130.708260464883,4948.805637136095,6637.780664394333,5503.099550559045,4027.1530067742888,3.1858460972139064
667,01011100100,264.0,228.0,197.0,144.0,163.0,325.0,134.0,165.0,13245.635941837912,7782.816519972918,3898.2920046572945,4304.834986873245,2457.3379715434403,3821.752503742192,3738.3124533108003,4027.1530067742888,3.0058655241486933
668,01001000111,264.0,169.0,142.0,146.0,126.0,190.0,139.0,43.0,7743.602550612933,2028.249153689912,4043.7506615474917,3327.663854883612,2491.467665592655,2832.7902330369757,2694.621159239257,4027.1530067742888,3.150124067869226
669,00111001011,264.0,254.0,254.0,199.0,166.0,160.0,138.0,95.0,6520.9284636740485,4481.01557210562,4014.6589301694526,4384.065078656187,3395.904557896838,4257.56638574788,4819.956158075854,4027.1530067742888,3.2159786411578666
670,11101101110,263.0,238.0,175.0,181.0,126.0,137.0,105.0,91.0,5583.544997020905,4292.341232227488,3054.6317946941485,3327.663854883612,3088.7373114539078,3989.3732275905336,3320.835935682183,4011.8986393243863,3.2185636864123466
671,10101110001,263.0,335.0,225.0,379.0,184.0,305.0,119.0,121.0,12430.519883878656,5707.398781313474,3461.9160339867017,4859.445629353846,6467.577022326139,5615.294248919448,4269.646203019949,4011.8986393243863,3.1195662557062303
672,11101000101,262.0,180.0,190.0,225.0,212.0,255.0,146.0,103.0,10392.729738980515,4858.364251861883,4247.392781193768,5598.926485994649,3839.5905805366256,3017.1730292701513,3605.4790158835126,3996.644271874484,3.0886781369550413
673,10111111101,262.0,352.0,269.0,474.0,284.0,262.0,164.0,117.0,10678.020359266255,5518.724441435342,4771.04394599848,7500.4486887852845,8088.737489663825,5900.24947946163,5104.599238277184,3996.644271874484,3.171929646615868
674,10111100000,262.0,273.0,306.0,326.0,250.0,176.0,116.0,73.0,7173.021310041454,3443.306702775897,3374.640839852583,6602.507648578596,5563.140130021956,4576.04576105973,5806.718836107131,3996.644271874484,3.2596408717643572
675,10110001010,262.0,136.0,156.0,263.0,242.0,144.0,111.0,95.0,5868.835617306644,4481.01557210562,3229.1821829623855,6391.22740382408,4488.0547674717,2279.6418443374478,2960.2880340938314,3996.644271874484,3.184229737774728
676,10010100000,262.0,220.0,192.0,189.0,164.0,156.0,92.0,130.0,6357.905252082198,6131.916046039269,2676.439286779635,4331.245017467559,3225.2560876507655,3687.6559246635184,3643.4314265770236,3996.644271874484,3.1717192453532292
677,01100101100,262.0,223.0,245.0,355.0,327.0,109.0,224.0,118.0,4442.3825158779455,5565.893026404875,6516.54782868085,8636.080004340803,6058.020693735565,3737.942141818021,4649.170309955056,3996.644271874484,3.2256513926800943
678,01011101001,262.0,229.0,246.0,292.0,201.0,200.0,179.0,98.0,8151.160579592562,4622.521327014218,5207.419916669072,5308.416149457191,4982.93533118531,3838.514576127026,4668.146515301812,3996.644271874484,3.1697719683725207
679,00110011101,262.0,333.0,299.0,417.0,320.0,217.0,174.0,120.0,8844.009228857929,5660.23019634394,5061.961259778875,8451.209790180603,7116.041209261213,5581.77010414978,5673.885398679844,3996.644271874484,3.1972564299898436
680,11110001110,261.0,322.0,262.0,449.0,391.0,239.0,250.0,160.0,9740.63689261311,7546.973595125254,7272.932844509877,10326.321962376924,7662.116314048644,5397.387307916604,4971.765800849897,3981.389904424581,3.140953067504623
681,10010111111,261.0,542.0,423.0,493.0,499.0,261.0,212.0,106.0,10637.264556368293,4999.87000677048,6167.447052144376,13178.605266562878,8412.969583131362,9085.043232580123,8026.934861677505,3981.389904424581,3.23328858222205
682,01001001010,261.0,187.0,227.0,390.0,248.0,163.0,155.0,72.0,6643.195872367937,3396.1381178063643,4509.218363596124,6549.687587389967,6655.290339596818,3134.507535963991,4307.59861371346,3981.389904424581,3.2251557483178495
683,00100000100,261.0,138.0,175.0,243.0,159.0,156.0,117.0,54.0,6357.905252082198,2547.1035883547734,3403.732571230623,4199.194864495987,4146.757826979556,2313.1659891071163,3320.835935682183,3981.389904424581,3.2099642260524446
684,11010100001,260.0,293.0,288.0,279.0,238.0,185.0,105.0,120.0,7539.823536123119,5660.23019634394,3054.6317946941485,6285.587281446823,4761.092319865415,4911.287208756414,5465.147139865535,3966.1355369746784,3.212487530093031
685,10100000101,260.0,130.0,156.0,194.0,147.0,89.0,74.0,106.0,3627.26645791869,4999.87000677048,2152.788121974924,3882.2744973642143,3310.5803227738015,2179.0694100284427,2960.2880340938314,3966.1355369746784,3.2376832089715673
686,00111000101,260.0,225.0,198.0,221.0,126.0,233.0,160.0,118.0,9496.102075225333,5565.893026404875,4654.677020486321,3327.663854883612,3771.331192438197,3771.4662865876894,3757.2886586575555,3966.1355369746784,3.100088251290978
687,11011101000,259.0,330.0,283.0,328.0,353.0,221.0,123.0,92.0,9007.03244044978,4339.509817197021,3578.28295949886,9322.740799792977,5597.26982407117,5531.483886995278,5370.266113131758,3950.881169524776,3.2085046237012116
688,10010101011,259.0,230.0,168.0,215.0,185.0,184.0,82.0,93.0,7499.067733225156,4386.6784021665535,2385.52197299924,4885.855659948161,3668.9421102905535,3855.2766485118605,3188.0024982548953,3950.881169524776,3.174041216695634
689,01111100011,259.0,292.0,306.0,417.0,374.0,411.0,152.0,144.0,16750.634991062714,6792.276235612729,4421.943169462005,9877.351442273579,7116.041209261213,4894.525136371579,5806.718836107131,3950.881169524776,3.072618026792836
690,00110000100,259.0,228.0,183.0,289.0,270.0,257.0,140.0,121.0,10474.241344776441,5707.398781313474,4072.8423929255314,7130.708260464883,4931.740790111488,3821.752503742192,3472.6455784562254,3950.881169524776,3.101095778185709
691,00001111100,259.0,344.0,251.0,402.0,237.0,155.0,109.0,82.0,6317.149449184235,3867.8239675016926,3170.9987202063066,6259.177250852509,6860.068503892105,5766.152900382956,4763.027542035588,3950.881169524776,3.277749494029687
692,11011101100,258.0,158.0,201.0,266.0,216.0,150.0,122.0,105.0,6113.3704346944205,4952.701421800948,3549.19122812082,5704.566608371907,4539.249308545522,2648.4074368037996,3814.2172746978213,3935.626802074873,3.187894803844255
693,10100000100,258.0,192.0,118.0,261.0,169.0,125.0,88.0,72.0,5094.475362245351,3396.1381178063643,2560.072361267477,4463.295170439131,4453.925073422486,3218.3178978881615,2239.192230917129,3935.626802074873,3.2321679399405454
694,01000100010,258.0,446.0,337.0,348.0,370.0,336.0,156.0,130.0,13693.949773715503,6131.916046039269,4538.310094974164,9771.711319896322,5938.566764563315,7475.884283636042,6394.981201856546,3935.626802074873,3.143180665947812
695,00011001010,258.0,175.0,219.0,241.0,256.0,192.0,145.0,110.0,7825.114156408858,5188.544346648612,4218.301049815729,6760.967832144482,4112.628132930341,2933.3626673459808,4155.788970939418,3935.626802074873,3.148079772730633
696,01101101011,257.0,276.0,236.0,202.0,190.0,307.0,139.0,55.0,12512.031489674582,2594.272173324306,4043.7506615474917,5017.905812919733,3447.0990989706597,4626.331978214233,4478.384461834258,3920.3724346249705,3.113739089831422
697,11111001111,255.0,264.0,222.0,245.0,257.0,172.0,169.0,98.0,7009.998098449602,4622.521327014218,4916.502602888677,6787.3778627387965,4180.887521028771,4425.187109596222,4212.717586979683,3889.8636997251656,3.1875911864220265
