,variant,correct_counts_6261_c_F_8,correct_counts_6261_c_F_1,correct_counts_6261_c_F_3,correct_counts_6261_c_F_2,correct_counts_6261_c_F_6,correct_counts_6261_c_F_7,correct_counts_6261_c_F_5,correct_counts_6261_c_F_4,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
449,10001101100,357.0,198.0,104.0,56.0,99.0,94.0,109.0,270.0,7784.66441892319,4483.28422142046,6441.931014432184,7383.371573717909,5465.584980728584,4660.887586775243,5756.577928318824,8075.0655183045565,3.3431982606711914
450,01101000101,357.0,93.0,94.0,45.0,83.0,79.0,101.0,161.0,3656.433287676044,3602.639106498584,5822.514570736782,4402.677123587346,5064.4411289319905,3907.612825276214,4837.975067416884,8075.0655183045565,3.4451917941035695
451,00101100101,357.0,119.0,112.0,54.0,145.0,98.0,154.0,156.0,4678.661948746766,4323.166927798301,6937.464169388506,4265.948020370347,7722.019147084421,6826.552526084953,6001.538691226007,8075.0655183045565,3.43837568031272
452,00001010110,357.0,163.0,121.0,98.0,89.0,88.0,143.0,122.0,6408.587375174142,7845.747387485805,7494.9389687143685,3336.1901184947587,7170.446350864106,4190.09086083835,5389.136783958048,8075.0655183045565,3.305236345205852
453,10010101010,356.0,125.0,84.0,84.0,73.0,70.0,102.0,217.0,4914.5608705323175,6724.926332130691,5203.0981270413795,5934.043079617727,5114.584110406565,3436.8160993393208,4286.81335087572,8052.446287160847,3.3447233846285607
454,10010100010,356.0,144.0,87.0,57.0,101.0,75.0,75.0,190.0,5661.57412285323,4563.34286823154,5388.92306015,5195.705922245936,3760.7236105930624,4755.046931962622,4593.014304509699,8052.446287160847,3.374573403987769
455,10001001010,356.0,102.0,49.0,49.0,48.0,77.0,68.0,237.0,4010.281670354371,3922.8736937429026,3035.1405741074714,6480.95949248572,3409.722740271043,2259.824284497088,4715.494685963292,8052.446287160847,3.4409733928332553
456,01000001011,356.0,347.0,132.0,236.0,262.0,166.0,312.0,588.0,13642.820976597712,18893.840647414796,8176.297056779311,16079.342538319,15644.61022006714,12334.874219546604,10165.871660648136,8052.446287160847,3.257417531250008
457,00001011111,356.0,213.0,175.0,74.0,175.0,170.0,177.0,219.0,8374.41172338707,5924.339864019894,10839.787764669542,5988.734720904526,8875.307720999626,8238.942703895633,10410.83242355532,8052.446287160847,3.3665284241231817
458,11110100111,355.0,223.0,177.0,113.0,307.0,317.0,232.0,360.0,8767.576593029653,9046.627089652,10963.671053408621,9844.495431623878,11633.171702101206,14453.459486262624,19413.14046039433,8029.827056017136,3.4288986438164484
459,11101100101,355.0,191.0,122.0,74.0,198.0,172.0,133.0,149.0,7509.449010173381,5924.339864019894,7556.880613083908,4074.5272758665496,6669.016536118364,9321.775173550486,10533.31280500891,8029.827056017136,3.407526503305886
460,10101100001,355.0,254.0,66.0,165.0,127.0,120.0,130.0,301.0,9986.387688921668,13209.676723828143,4088.1485283896554,8231.092013663298,6518.587591694642,5979.118419398545,7348.82288721552,8029.827056017136,3.246123793796788
461,10100001110,355.0,150.0,43.0,130.0,53.0,52.0,59.0,286.0,5897.47304463878,10407.624085440355,2663.49070789023,7820.904704012303,2958.4359069998754,2495.2226474655345,3184.4899177933917,8029.827056017136,3.2444253352952637
462,00011001100,355.0,148.0,51.0,98.0,93.0,113.0,127.0,322.0,5818.840070710264,7845.747387485805,3159.0238628465518,8805.354247174691,6368.158647270919,4378.409551213107,6920.141552127948,8029.827056017136,3.3768411522514614
463,10111000100,354.0,149.0,70.0,123.0,39.0,47.0,89.0,180.0,5858.156557674522,9847.213557762796,4335.915105867816,4922.247715811939,4462.725351237101,1836.1072311538837,2878.288964159412,8007.207824873426,3.2293897695898828
464,01101000011,354.0,166.0,89.0,57.0,230.0,68.0,233.0,341.0,6526.536836066917,4563.34286823154,5512.80634888908,9324.924839399286,11683.31468357578,10828.324696548545,4164.3329694221275,8007.207824873426,3.4280171419364556
465,11001101111,353.0,112.0,79.0,42.0,106.0,183.0,102.0,191.0,4403.446539996956,3362.4631660653454,4893.389905193679,5223.051742889335,5114.584110406565,4990.445294931069,11206.954903003667,7984.588593729715,3.519231190851208
466,01100001111,353.0,231.0,55.0,118.0,129.0,128.0,117.0,365.0,9082.108488743723,9446.920323707398,3406.7904403247126,9981.224534840876,5866.7288325251775,6073.277764585923,7838.744413029887,7984.588593729715,3.3139079808983616
467,00001111100,353.0,244.0,182.0,67.0,161.0,113.0,172.0,285.0,9593.222819279083,5363.929336342337,11273.379275256322,7793.5588833689035,8624.592813626756,7579.827287583982,6920.141552127948,7984.588593729715,3.3131324531244504
468,11101000111,352.0,95.0,93.0,59.0,106.0,134.0,134.0,162.0,3735.066261604561,4723.460161853699,5760.572926367242,4430.022944230745,6719.159517592938,4990.445294931069,8206.185557390663,7961.969362586005,3.4725424679301153
469,10111000011,352.0,138.0,79.0,140.0,69.0,60.0,68.0,180.0,5425.675201067678,11208.210553551151,4893.389905193679,4922.247715811939,3409.722740271043,3248.4974089645634,3674.41144360776,7961.969362586005,3.233585833392627
470,01001001110,352.0,147.0,55.0,68.0,93.0,67.0,93.0,249.0,5779.523583746005,5443.987983153416,3406.7904403247126,6809.109340206516,4663.297277135397,4378.409551213107,4103.092778695332,7961.969362586005,3.371263406219283
471,00010001101,352.0,291.0,56.0,172.0,144.0,134.0,99.0,484.0,11441.097706599234,13770.0872515057,3468.732084694253,13235.377191405436,4964.155165982842,6779.472853491263,8206.185557390663,7961.969362586005,3.2404042483097837
472,11101100100,351.0,192.0,113.0,46.0,136.0,137.0,141.0,210.0,7548.76549713764,3682.6977533096638,6999.405813758046,5742.622335113929,7070.160387914957,6402.835472741748,8389.90612957105,7939.350131442296,3.404377623894288
473,10110100000,351.0,123.0,73.0,111.0,120.0,88.0,180.0,338.0,4835.9278966038,8886.50979602984,4521.740038976437,9242.887377469086,9025.73666542335,5649.56071124272,5389.136783958048,7939.350131442296,3.370913062086125
474,00010101111,351.0,169.0,55.0,97.0,138.0,146.0,133.0,208.0,6644.4862969596925,7765.6887406747255,3406.7904403247126,5687.930693827129,6669.016536118364,6496.994817929127,8941.067846112215,7939.350131442296,3.397985591193595
475,00000001011,351.0,456.0,95.0,402.0,131.0,130.0,127.0,232.0,17928.318055701893,32183.57601805402,5884.456215106322,6344.230389268721,6368.158647270919,6167.437109773302,7961.224794483479,7939.350131442296,3.0154718383346224
476,10101000010,350.0,98.0,54.0,32.0,72.0,73.0,76.0,154.0,3853.015722497337,2561.876697954549,3344.8487959551726,4211.256379083548,3810.8665920676362,3389.7364267456314,4470.533923056108,7916.730900298585,3.48800958055877
477,01000000110,350.0,281.0,258.0,60.0,205.0,130.0,224.0,252.0,11047.932836956648,4803.518808664779,15980.94424734138,6891.1468021367145,11232.027850304612,9651.332881706312,7961.224794483479,7916.730900298585,3.3034792172167045
478,10111001101,349.0,119.0,45.0,59.0,56.0,124.0,46.0,336.0,4678.661948746766,4723.460161853699,2787.3739966293106,9188.195736182286,2306.5771478304114,2636.4616652466025,7593.783650122703,7894.111669154875,3.437407911347509
479,10011110000,349.0,149.0,79.0,49.0,103.0,128.0,132.0,468.0,5858.156557674522,3922.8736937429026,4893.389905193679,12797.844061111042,6618.873554643789,4849.2062771500005,7838.744413029887,7894.111669154875,3.432099589992507
480,10000011100,349.0,223.0,101.0,76.0,116.0,91.0,154.0,394.0,8767.576593029653,6084.457157642053,6256.106081323564,10774.253333499468,7722.019147084421,5461.242020867962,5572.8573561384355,7894.111669154875,3.320443437865469
481,01011001001,349.0,154.0,74.0,156.0,138.0,109.0,148.0,325.0,6054.738992495815,12489.148902528425,4583.681683345977,8887.39170910489,7421.161258236976,6496.994817929127,6675.1807892207635,7894.111669154875,3.311995123088153
482,10100111101,348.0,197.0,112.0,84.0,135.0,136.0,179.0,347.0,7745.347931958931,6724.926332130691,6937.464169388506,9488.999763259682,8975.593683948775,6355.755800148059,8328.665938844255,7871.492438011164,3.363410783206197
483,10000111111,348.0,194.0,121.0,101.0,177.0,153.0,259.0,475.0,7627.398471066156,8085.923327919045,7494.9389687143685,12989.26480561484,12987.032201914708,8333.10204908301,9369.749181199788,7871.492438011164,3.3808085632695044
484,01000101100,347.0,259.0,228.0,72.0,273.0,157.0,307.0,463.0,10182.970123742962,5764.222570397735,14122.694916255174,12661.114957894044,15393.895312694269,12852.750618077187,9614.709944106971,7848.873206867454,3.3630686793315006
485,00110000100,347.0,267.0,83.0,97.0,144.0,68.0,194.0,267.0,10497.50201945703,7765.6887406747255,5141.1564826718395,7301.33411178771,9727.738406067388,6779.472853491263,4164.3329694221275,7848.873206867454,3.2793250006148464
486,10111101111,346.0,85.0,60.0,55.0,69.0,102.0,47.0,163.0,3341.9013919619756,4403.225574609381,3716.498662172414,4457.368764874145,2356.7201293049857,3248.4974089645634,6246.499454133192,7826.253975723744,3.464349706696384
487,01011101101,346.0,217.0,207.0,47.0,175.0,163.0,190.0,324.0,8531.677671244102,3762.7564001207434,12821.920384494828,8860.04588846149,9527.166480169091,8238.942703895633,9982.151088467746,7826.253975723744,3.371970001067267
488,10101011100,345.0,179.0,119.0,47.0,97.0,121.0,164.0,532.0,7037.651166602278,3762.7564001207434,7371.055679975288,14547.97658228862,8223.448961830163,4566.728241587864,7410.063077942315,7803.634744580034,3.38714854029469
489,00111101111,345.0,102.0,76.0,46.0,150.0,122.0,145.0,274.0,4010.281670354371,3682.6977533096638,4707.564972085058,7492.754856291507,7270.732313813253,7061.950889053399,7471.303268669111,7803.634744580034,3.497983549565683
490,10101001110,344.0,181.0,31.0,76.0,28.0,38.0,21.0,194.0,7116.284140530795,6084.457157642053,1920.1909754557473,5305.089204819535,1053.0026109660575,1318.2308326233012,2327.127247618248,7781.015513436323,3.2325231556006737
491,10011011100,344.0,195.0,106.0,59.0,124.0,91.0,131.0,390.0,7666.714958030415,4723.460161853699,6565.814303171264,10664.870050925869,6568.730573169216,5837.879401617477,5572.8573561384355,7781.015513436323,3.3514464571953475
492,10011001110,344.0,135.0,40.0,45.0,31.0,50.0,40.0,190.0,5307.725740174903,3602.639106498584,2477.6657747816093,5195.705922245936,2005.7192589829665,1459.4698504043693,3062.0095363398,7781.015513436323,3.3646055446193115
493,10000001010,344.0,100.0,40.0,154.0,45.0,60.0,75.0,265.0,3931.648696425854,12329.031608906265,2477.6657747816093,7246.64247050091,3760.7236105930624,2118.5852667160198,3674.41144360776,7781.015513436323,3.2595138037086984
494,00100100001,344.0,185.0,72.0,84.0,276.0,128.0,264.0,291.0,7273.550088387829,6724.926332130691,4459.798394606897,7957.633807229302,13237.747109287578,12993.989635858254,7838.744413029887,7781.015513436323,3.4400290712249175
495,11110000101,343.0,167.0,102.0,35.0,189.0,139.0,191.0,285.0,6565.853323031176,2802.0526383877877,6318.0477256931035,7793.5588833689035,9577.309461643665,8898.058120207283,8512.386511024642,7758.396282292613,3.465208084430544
496,10001011101,343.0,270.0,157.0,130.0,130.0,160.0,112.0,307.0,10615.451480349806,10407.624085440355,9724.838166017817,8395.166937523696,5616.013925152306,6120.357437179612,9798.430516287359,7758.396282292613,3.253820778230062
497,10000001000,342.0,149.0,30.0,95.0,47.0,57.0,85.0,272.0,5858.156557674522,7605.571447052566,1858.249331086207,7438.063215004708,4262.153425338804,2212.7446119033984,3490.690871427372,7735.777051148903,3.3061602070106977
498,01011000010,342.0,198.0,155.0,114.0,217.0,94.0,322.0,334.0,7784.66441892319,9126.68573646308,9600.954877278737,9133.504094895487,16146.04003481288,10216.288952830584,5756.577928318824,7735.777051148903,3.343722224099564
499,00111001100,342.0,214.0,79.0,171.0,95.0,79.0,128.0,411.0,8413.728210351326,13690.02860469462,4893.389905193679,11239.13228443726,6418.301628745493,4472.568896400486,4837.975067416884,7735.777051148903,3.217850902427008
500,00000011111,342.0,268.0,151.0,80.0,272.0,213.0,297.0,408.0,10536.818506421288,6404.691744886371,9353.188299800575,11157.094822507062,14892.465497948526,12805.670945483496,13044.160624807548,7735.777051148903,3.4009519620368667
501,11011011101,341.0,213.0,145.0,95.0,217.0,198.0,185.0,356.0,8374.41172338707,7605.571447052566,8981.538433583333,9735.11214905028,9276.45157279622,10216.288952830584,12125.557763905606,7713.157820005193,3.383881283710487
502,01000100011,341.0,365.0,256.0,93.0,326.0,173.0,342.0,307.0,14350.517741954367,7445.454153430407,15857.0609586023,8395.166937523696,17148.899664304365,15347.973265542721,10594.552995735707,7713.157820005193,3.3157622313159423
503,00010010110,341.0,294.0,147.0,66.0,165.0,111.0,202.0,218.0,11559.04716749201,5283.870689531257,9105.421722322415,5961.388900261127,10128.882257863981,7768.145977958739,6797.661170674355,7713.157820005193,3.3007102110497324
504,00001001011,341.0,142.0,56.0,89.0,74.0,87.0,91.0,207.0,5582.941148924712,7125.219566186089,3468.732084694253,5660.58487318373,4563.011314186249,3483.89577193301,5327.896593231251,7713.157820005193,3.3457029538131198
505,11001100100,340.0,122.0,125.0,30.0,127.0,125.0,94.0,193.0,4796.611409639541,2401.7594043323893,7742.705546192529,5277.743384176135,4713.440258609971,5979.118419398545,7655.0238408495,7690.538588861483,3.455523474179329
506,10110011101,340.0,254.0,128.0,165.0,164.0,192.0,107.0,408.0,9986.387688921668,13209.676723828143,7928.53047930115,11157.094822507062,5365.299017779435,7721.06630536505,11758.116619544831,7690.538588861483,3.2771281513510426
507,10100010101,340.0,180.0,122.0,53.0,139.0,151.0,128.0,226.0,7076.967653566537,4243.108280987221,7556.880613083908,6180.155465408324,6418.301628745493,6544.074490522817,9247.268799746194,7690.538588861483,3.402821939724979
508,00111001110,340.0,114.0,36.0,63.0,50.0,51.0,68.0,143.0,4482.079513925473,5043.694749098017,2229.8991973034485,3910.4523520061516,3409.722740271043,2353.9836296844665,3123.249727066596,7690.538588861483,3.3794124262947625
509,00000000011,340.0,178.0,69.0,143.0,119.0,88.0,169.0,259.0,6998.334679638019,11448.38649398439,4273.973461498276,7082.567546640513,8474.163869203034,5602.48103864903,5389.136783958048,7690.538588861483,3.290151020866199
510,11000001111,339.0,146.0,80.0,98.0,113.0,150.0,118.0,285.0,5740.207096781746,7845.747387485805,4955.331549563219,7793.5588833689035,5916.871813999751,5320.003003086894,9186.028609019399,7667.919357717772,3.3857227612259915
511,00100111111,339.0,278.0,257.0,58.0,316.0,208.0,281.0,448.0,10929.983376063874,4643.401515042619,15919.00260297184,12250.927648243049,14090.17779435534,14877.176539605827,12737.959671173567,7667.919357717772,3.379309046575406
512,11010100000,338.0,155.0,134.0,60.0,202.0,143.0,236.0,383.0,6094.055479460073,4803.518808664779,8300.18034551839,10473.449306422071,11833.743627999502,9510.093863925244,8757.347273931828,7645.300126574062,3.4338601158580118
513,10111011101,338.0,306.0,133.0,174.0,216.0,143.0,159.0,381.0,12030.845011063113,13930.20454512786,8238.238701148852,10418.757665135272,7972.734054457292,10169.209280236895,8757.347273931828,7645.300126574062,3.2441872935316383
514,00011101111,338.0,104.0,59.0,51.0,142.0,96.0,124.0,192.0,4088.914644282888,4082.990987365062,3654.557017802874,5250.397563532735,6217.729702847197,6685.313508303884,5879.058309772416,7645.300126574062,3.483211863630037
515,10111001111,337.0,65.0,42.0,70.0,37.0,86.0,48.0,125.0,2555.571652676805,5604.1052767755755,2601.5490635206897,3418.227580424958,2406.86311077956,1741.947885966505,5266.656402504455,7622.6808954303515,3.4455346093917663
516,10011011001,337.0,190.0,140.0,82.0,154.0,135.0,146.0,411.0,7470.132523209122,6564.809038508531,8671.830211735632,11239.13228443726,7320.875295287828,7250.269579428156,8267.425748117459,7622.6808954303515,3.3525812888335595
517,00101001001,337.0,122.0,49.0,109.0,96.0,91.0,106.0,364.0,4796.611409639541,8726.392502407682,3035.1405741074714,9953.878714197477,5315.156036304861,4519.648568994176,5572.8573561384355,7622.6808954303515,3.358201629702224
518,10101101110,336.0,111.0,43.0,58.0,56.0,80.0,55.0,105.0,4364.130053032698,4643.401515042619,2663.49070789023,2871.3111675569644,2757.863981101579,2636.4616652466025,4899.215258143679,7600.061664286642,3.4151234376510695
519,10000001001,336.0,130.0,53.0,91.0,74.0,89.0,77.0,259.0,5111.14330535361,7285.336859808248,3282.907151585632,7082.567546640513,3861.0095735422105,3483.89577193301,5450.376974684844,7600.061664286642,3.352048514441272
520,11011101111,335.0,73.0,67.0,46.0,123.0,206.0,146.0,231.0,2870.103548390873,3682.6977533096638,4150.090172759195,6316.884568625322,7320.875295287828,5790.799729023787,12615.479289719975,7577.442433142931,3.571304656662273
521,11010111101,335.0,281.0,205.0,88.0,380.0,427.0,360.0,442.0,11047.932836956648,7045.160919375009,12698.037095755748,12086.85272438265,18051.4733308467,17890.275585601943,26149.56144034189,7577.442433142931,3.463699530008008
522,01010001111,335.0,228.0,114.0,131.0,145.0,165.0,227.0,655.0,8964.159027850947,10487.682732251435,7061.347458127587,17911.51252142678,11382.456794728336,6826.552526084953,10104.63146992134,7577.442433142931,3.331249303000335
523,01001011110,335.0,325.0,313.0,72.0,270.0,147.0,348.0,502.0,12777.858263384025,5764.222570397735,19387.734687666092,13727.60196298663,17449.75755315181,12711.511600296119,9002.308036839011,7577.442433142931,3.3085457345916516
524,00110101111,335.0,146.0,78.0,102.0,188.0,116.0,198.0,264.0,5740.207096781746,8165.981974730124,4831.448260824138,7219.296649857511,9928.310331965684,8850.978447613594,7103.862124308335,7577.442433142931,3.4006001528929475
525,00011111111,335.0,200.0,178.0,110.0,252.0,197.0,218.0,391.0,7863.297392851708,8806.451149218761,11025.61269777816,10692.215871569268,10931.169961457168,11864.07749360971,12064.31757317881,7577.442433142931,3.3764334700645517
526,10001111101,334.0,215.0,116.0,163.0,124.0,171.0,136.0,300.0,8453.044697315585,13049.559430205982,7185.230746866667,8203.746193019899,6819.445480542086,5837.879401617477,10472.072614282115,7554.823201999221,3.278214410580885
