,variant,correct_counts_6261_z_F_7,correct_counts_6261_z_F_6,correct_counts_6261_z_F_4,correct_counts_6261_z_F_5,correct_counts_6261_z_F_1,correct_counts_6261_z_F_2,correct_counts_6261_z_F_3,correct_counts_6261_z_F_8,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
438,00100111110,125.0,88.0,313.0,330.0,159.0,41.0,132.0,76.0,9695.946889430556,3177.554073292527,8159.624628538658,13011.151495456048,8387.426651145614,6099.166461336907,7041.095262382734,2320.9843941157164,3.271441661032106
439,00010100001,125.0,256.0,162.0,253.0,135.0,45.0,89.0,141.0,8232.407736308962,3487.5593487357005,5501.565090454095,6734.20620531591,6430.3604325449705,17743.029705707366,7041.095262382734,4306.036836451526,3.4189373756065464
440,00000010100,125.0,91.0,235.0,234.0,123.0,62.0,133.0,207.0,7500.638159748166,4805.081769369187,8221.439966633649,9768.755915118758,5947.447988994162,6307.092590700665,7041.095262382734,6321.628547130964,3.3349631933212525
441,11100000111,124.0,73.0,163.0,194.0,181.0,109.0,109.0,208.0,11037.524446458683,8447.643755826473,6737.871852353892,6775.775379422798,4930.7902130977245,5059.535814518116,6984.766500283673,6352.167815474592,3.2211364480914826
442,11100000110,124.0,60.0,169.0,141.0,93.0,109.0,59.0,166.0,5671.214218346174,8447.643755826473,3647.1049476044,7025.190424064129,3583.718660034944,4158.5225872751635,6984.766500283673,5069.518545042222,3.297855738659297
443,01100100110,124.0,90.0,193.0,234.0,93.0,122.0,114.0,281.0,5671.214218346174,9455.160901016787,7046.948542828841,8022.850602629448,5947.447988994162,6237.783880912746,6984.766500283673,8581.534404559425,3.346519726234593
444,01011000010,124.0,124.0,291.0,266.0,180.0,64.0,180.0,148.0,10976.54364841195,4960.084407090773,11126.76085709817,12096.629665104505,6760.774209711312,8594.280013702006,6984.766500283673,4519.811714856921,3.2573646393574207
445,00101111011,124.0,88.0,167.0,226.0,118.0,55.0,161.0,94.0,7195.7341695145005,4262.5725373436335,9952.269433293362,6942.052075850352,5744.116433814875,6099.166461336907,6984.766500283673,2870.6912243010174,3.2671130248034745
446,00011110011,124.0,160.0,256.0,292.0,167.0,71.0,145.0,193.0,10183.79327380442,5502.593639116327,8963.224023773526,10641.708571363413,7421.601764043998,11089.393566067103,6984.766500283673,5894.078790320174,3.315630139648596
447,00011110000,124.0,117.0,243.0,313.0,290.0,80.0,139.0,135.0,17684.431433552585,6200.105508863468,8592.331995203587,10101.309307973865,7955.347096389627,8109.11904518657,6984.766500283673,4122.801226389759,3.16789887963691
448,00011100011,124.0,243.0,224.0,297.0,198.0,68.0,164.0,479.0,12074.198013253144,5270.089682533947,10137.715447578334,9311.494999942986,7548.683986031052,16842.016478464415,6984.766500283673,14628.309536597739,3.415972418983014
449,00001111110,124.0,99.0,176.0,304.0,90.0,67.0,82.0,189.0,5488.271824205975,5192.588363673154,5068.857723789167,7316.174642812347,7726.599096812929,6861.562269004021,6984.766500283673,5771.921716945663,3.4000826937958313
450,00000101101,124.0,246.0,208.0,388.0,268.0,49.0,179.0,266.0,16342.85387652446,3797.5646241788736,11064.94551900318,8646.388214232773,9861.580426195449,17049.942607828172,6984.766500283673,8123.445379405007,3.3140290440991356
451,11110100010,123.0,64.0,163.0,205.0,136.0,73.0,119.0,89.0,8293.388534355696,5657.596276837914,7356.025233303791,6775.775379422798,5210.371101469244,4435.757426426841,6928.437738184611,2717.9948825828783,3.221886812390531
452,11110110001,122.0,110.0,168.0,247.0,102.0,128.0,93.0,139.0,6220.041400766771,9920.168814181547,5748.826442834054,6983.62124995724,6277.861766160505,7623.958076671134,6872.108976085548,4244.958299764271,3.283535443231625
453,11101100110,122.0,50.0,147.0,189.0,114.0,129.0,108.0,210.0,6951.810977327568,9997.67013304234,6676.056514258902,6110.668593712585,4803.707991110669,3465.43548939597,6872.108976085548,6413.246352161847,3.2493766510933657
454,11000111011,122.0,95.0,200.0,280.0,115.0,110.0,147.0,40.0,7012.791775374301,8525.145074687267,9086.854699963505,8313.834821377666,7116.604431275066,6584.327429852343,6872.108976085548,1221.5707337451138,3.2090759820577173
455,11000100001,122.0,83.0,277.0,231.0,112.0,91.0,100.0,191.0,6829.849381234102,7052.620016332194,6181.533809498983,11514.661227608069,5871.19865580193,5752.62291239731,6872.108976085548,5833.000253632918,3.320094957032426
456,01111111001,122.0,54.0,252.0,204.0,130.0,117.0,108.0,46.0,7927.503746075297,9067.65430671282,6676.056514258902,10475.43187493586,5184.954657071834,3742.6703285476474,6872.108976085548,1404.806343806881,3.16686634787615
457,01111101011,122.0,128.0,319.0,404.0,101.0,48.0,176.0,150.0,6159.060602720038,3720.0633053180804,10879.499504718211,13260.56654009738,10268.243536554024,8871.514852853683,6872.108976085548,4580.890251544177,3.3611909184771065
458,01011101111,122.0,91.0,181.0,171.0,87.0,82.0,82.0,258.0,5305.329430065775,6355.108146585054,5068.857723789167,7524.020513346788,4346.211991957272,6307.092590700665,6872.108976085548,7879.131232655985,3.398982886592131
459,01010011001,122.0,107.0,361.0,387.0,132.0,64.0,149.0,37.0,8049.4653421687635,4960.084407090773,9210.485376153485,15006.471852586688,9836.163981798038,7416.031947307376,6872.108976085548,1129.9529287142302,3.2707718875819474
460,01001000100,122.0,134.0,249.0,208.0,101.0,38.0,82.0,229.0,6159.060602720038,2945.050116710147,5068.857723789167,10350.724352615196,5286.620434661478,9287.3671115812,6872.108976085548,6993.492450690776,3.44522761795536
461,00001011001,122.0,102.0,199.0,315.0,164.0,74.0,156.0,227.0,10000.850879664222,5735.097595698707,9643.192742818414,8272.265647270779,8006.179985184449,7069.488398367778,6872.108976085548,6932.413914003521,3.2949965859975454
462,11111010111,121.0,76.0,210.0,183.0,91.0,94.0,114.0,148.0,5549.252622252708,7285.123972914574,7046.948542828841,8729.52656244655,4651.209324726204,5267.4619438818745,6815.780213986487,4519.811714856921,3.294883562756043
463,11001000010,121.0,76.0,146.0,261.0,84.0,90.0,112.0,160.0,5122.387035925577,6975.118697471401,6923.317866638861,6069.099419605696,6633.691987724258,5267.4619438818745,6815.780213986487,4886.282934980455,3.3243886523501334
464,10001010111,121.0,66.0,133.0,202.0,216.0,121.0,38.0,263.0,13171.85237809434,9377.659582155995,2348.9828476096136,5528.700156216149,5134.121768277012,4574.37484600268,6815.780213986487,8031.827574374123,3.226640653202513
465,01111011011,121.0,118.0,531.0,623.0,172.0,89.0,270.0,37.0,10488.697264038085,6897.617378610607,16690.141285647256,22073.231450757707,15834.444859587022,8178.427754974489,6815.780213986487,1129.9529287142302,3.2309643068513787
466,01000111011,121.0,118.0,442.0,645.0,85.0,108.0,221.0,29.0,5183.36783397231,8370.142436965682,13661.189718992753,18373.574955244643,16393.606636330063,8178.427754974489,6815.780213986487,885.6387819652075,3.2849550999595594
467,00100000111,121.0,110.0,157.0,186.0,123.0,47.0,82.0,473.0,7500.638159748166,3642.561986457287,5068.857723789167,6526.360334781469,4727.458657918437,7623.958076671134,6815.780213986487,14445.073926535972,3.5027505263250913
468,00011100111,121.0,111.0,136.0,153.0,198.0,75.0,108.0,430.0,12074.198013253144,5812.5989145595,6676.056514258902,5653.407678536813,3888.7159928038755,7693.266786459053,6815.780213986487,13131.885387759974,3.3555236923644687
469,00010101010,121.0,231.0,188.0,278.0,112.0,39.0,104.0,213.0,6829.849381234102,3022.55143557094,6428.795161878943,7815.004732095007,7065.7715424802445,16010.311961009382,6815.780213986487,6504.864157192731,3.4584342449037884
470,11111110011,120.0,59.0,208.0,282.0,88.0,107.0,89.0,23.0,5366.310228112508,8292.641118104888,5501.565090454095,8646.388214232773,7167.437320069888,4089.2138774872446,6759.451451887425,702.4031719034405,3.2262026641136057
471,11111100100,120.0,59.0,162.0,211.0,133.0,105.0,44.0,200.0,8110.446140215497,8137.638480383301,2719.8748761795528,6734.20620531591,5362.86976785371,4089.2138774872446,6759.451451887425,6107.853668725569,3.2905621028271823
472,11011011101,120.0,75.0,261.0,299.0,106.0,149.0,129.0,148.0,6463.964592953704,11547.696510258207,7974.1786142536885,10849.554441897855,7599.516874825874,5198.153234093955,6759.451451887425,4519.811714856921,3.2411138391061494
473,11001101101,120.0,66.0,98.0,204.0,117.0,107.0,65.0,169.0,7134.7533714677675,8292.641118104888,4017.996976174339,4073.779062475057,5184.954657071834,4574.37484600268,6759.451451887425,5161.136350073106,3.276182600788949
474,11001000001,120.0,99.0,143.0,216.0,183.0,94.0,76.0,256.0,11159.48604255215,7285.123972914574,4697.965695219227,5944.3918972850315,5489.951989840765,6861.562269004021,6759.451451887425,7818.052695968729,3.2882046197891937
475,10101111111,120.0,75.0,173.0,296.0,130.0,121.0,93.0,221.0,7927.503746075297,9377.659582155995,5748.826442834054,7191.467120491682,7523.2675416336415,5198.153234093955,6759.451451887425,6749.178303941754,3.288115409959512
476,10000100100,120.0,97.0,145.0,308.0,188.0,117.0,69.0,400.0,11464.390032785814,9067.65430671282,4265.258328554299,6027.530245498809,7828.264874402573,6722.944849428181,6759.451451887425,12215.707337451138,3.3406472215675738
477,01110011111,120.0,54.0,337.0,296.0,155.0,76.0,120.0,66.0,9452.023697243623,5890.100233420294,7417.84057139878,14008.811674021368,7523.2675416336415,3742.6703285476474,6759.451451887425,2015.591710679438,3.2144583724441853
478,00101000011,120.0,203.0,169.0,246.0,320.0,54.0,141.0,445.0,19513.85537495458,4185.071218482841,8715.962671393567,7025.190424064129,6252.4453217630935,14069.668086947639,6759.451451887425,13589.974412914391,3.313379495103074
479,00010100011,120.0,269.0,221.0,424.0,261.0,63.0,129.0,284.0,15915.988290197327,4882.583088229981,7974.1786142536885,9186.787477622322,10776.572424502243,18644.042932950317,6759.451451887425,8673.152209590307,3.3429381462278416
480,11001100011,119.0,68.0,154.0,207.0,82.0,113.0,113.0,294.0,5000.425439832111,8757.649031269648,6985.133204733851,6401.652812460803,5261.203990264066,4712.992265578519,6703.1226897883635,8978.544893026587,3.3560569777344376
481,01110100001,119.0,116.0,189.0,237.0,108.0,49.0,83.0,83.0,6585.92618904717,3797.5646241788736,5130.673061884157,7856.573906201895,6023.6973221863955,8039.81033539865,6703.1226897883635,2534.759272521111,3.3418565469060555
482,01100101101,119.0,96.0,174.0,169.0,169.0,52.0,95.0,113.0,10305.754869897886,4030.0685807612535,5872.457119024034,7233.03629459857,4295.3791031624505,6653.636139640263,6703.1226897883635,3450.9373228299464,3.2500810745097524
483,01010101100,119.0,149.0,283.0,406.0,149.0,72.0,154.0,144.0,9086.138908963225,5580.09495797712,9519.562066628434,11764.076272249398,10319.076425348845,10326.99775839999,6703.1226897883635,4397.65464148241,3.312195756882313
484,01010000101,119.0,138.0,189.0,261.0,106.0,56.0,109.0,251.0,6463.964592953704,4340.073856204427,6737.871852353892,7856.573906201895,6633.691987724258,9564.601950732877,6703.1226897883635,7665.356354250589,3.417243351146681
485,01001101110,119.0,64.0,97.0,156.0,91.0,69.0,39.0,231.0,5549.252622252708,5347.5910013947405,2410.7981857046034,4032.2098883681683,3964.9653259961083,4435.757426426841,6703.1226897883635,7054.570987378032,3.412591826639169
486,01001101010,119.0,101.0,228.0,242.0,116.0,41.0,84.0,149.0,7073.772573421034,3177.554073292527,5192.488399979146,9477.77169637054,6150.77954417345,7000.179688579859,6703.1226897883635,4550.350983200549,3.368692663969893
487,00011011101,119.0,167.0,255.0,449.0,247.0,90.0,250.0,231.0,15062.257117543064,6975.118697471401,15453.834523747459,10600.139397256526,11411.983534437517,11574.55453458254,6703.1226897883635,7054.570987378032,3.240429760003213
488,00010101100,119.0,239.0,254.0,336.0,138.0,46.0,136.0,236.0,8415.350130449162,3565.0606675964937,8406.885980918618,10558.570223149636,8539.92531753008,16564.781639312736,6703.1226897883635,7207.267329096172,3.41903117223936
489,11110111000,118.0,57.0,170.0,234.0,100.0,110.0,106.0,65.0,6098.079804673305,8525.145074687267,6552.4258380689225,7066.7595981710165,5947.447988994162,3950.5964579114057,6646.793927689301,1985.05244233581,3.2101501950496045
490,11100100101,118.0,63.0,157.0,183.0,169.0,125.0,100.0,178.0,10305.754869897886,9687.664857599168,6181.533809498983,6526.360334781469,4651.209324726204,4366.448716638922,6646.793927689301,5435.989765165757,3.190273816674053
491,11011110010,118.0,100.0,288.0,334.0,74.0,114.0,108.0,64.0,4512.579055458246,8835.150350130441,6676.056514258902,11971.92214278384,8489.092428735257,6930.87097879194,6646.793927689301,1954.5131739921821,3.2916943532422254
492,11001010110,118.0,50.0,170.0,144.0,191.0,116.0,163.0,144.0,11647.332426926014,8990.152987852027,10075.900109483342,7066.7595981710165,3659.967993227177,3465.43548939597,6646.793927689301,4397.65464148241,3.121284874045292
493,11000011011,118.0,101.0,299.0,478.0,145.0,91.0,140.0,36.0,8842.215716776293,7052.620016332194,8654.147333298577,12429.183057959612,12149.060421962435,7000.179688579859,6646.793927689301,1099.4136603706024,3.242690310517557
494,01010111000,118.0,116.0,602.0,607.0,154.0,123.0,143.0,40.0,9391.042899196891,9532.66221987758,8839.593347583546,25024.642812346778,15427.781749228447,8039.81033539865,6646.793927689301,1221.5707337451138,3.2577049073556914
495,01010101010,118.0,123.0,309.0,424.0,48.0,31.0,124.0,79.0,2927.0783062431865,2402.5408846845935,7665.10192377874,12844.874799028496,10776.572424502243,8524.971303914086,6646.793927689301,2412.6021991466,3.4320347762821055
496,01000101001,118.0,117.0,120.0,219.0,135.0,47.0,103.0,115.0,8232.407736308962,3642.561986457287,6366.979823783953,4988.3008928266,5566.2013230329985,8109.11904518657,6646.793927689301,3512.0158595172024,3.3114846658316464
497,01000001011,118.0,202.0,363.0,508.0,360.0,61.0,238.0,139.0,21953.0872968239,4727.580450508393,14712.050466607581,15089.610200800465,12911.553753884762,14000.359377159719,6646.793927689301,4244.958299764271,3.191987875655751
498,00111100101,118.0,180.0,126.0,205.0,97.0,39.0,105.0,312.0,5915.137410533106,3022.55143557094,6490.610499973933,5237.71593746793,5210.371101469244,12475.567761825492,6646.793927689301,9528.251723211888,3.4939620020799786
499,00111011001,118.0,89.0,272.0,285.0,147.0,72.0,178.0,121.0,8964.177312869759,5580.09495797712,11003.13018090819,11306.815357073627,7243.686653262121,6168.475171124826,6646.793927689301,3695.251469578969,3.244166553774978
500,00101011101,118.0,105.0,262.0,245.0,267.0,72.0,164.0,228.0,16281.873078477725,5580.09495797712,10137.715447578334,10891.123616004743,6227.028877365683,7277.4145277315365,6646.793927689301,6962.953182347149,3.2047336164598264
501,10100100111,117.0,80.0,147.0,173.0,177.0,149.0,81.0,437.0,10793.60125427175,11547.696510258207,5007.042385694176,6110.668593712585,4397.044880752094,5544.696783033552,6590.465165590239,13345.660266165369,3.3066459119547726
502,10011110011,117.0,63.0,164.0,294.0,115.0,150.0,74.0,126.0,7012.791775374301,11625.197829119,4574.335019029248,6817.344553529687,7472.43465283882,4366.448716638922,6590.465165590239,3847.9478112971087,3.2214403341979847
503,10000100101,117.0,99.0,149.0,307.0,266.0,157.0,51.0,553.0,16220.892280430993,12167.707061144554,3152.5822428444817,6193.806941926362,7802.848430005161,6861.562269004021,6590.465165590239,16888.2153940262,3.3084002965925565
504,01111011000,117.0,111.0,362.0,349.0,202.0,52.0,179.0,76.0,12318.121205440077,4030.0685807612535,11064.94551900318,15048.041026693576,8870.339094696421,7693.266786459053,6590.465165590239,2320.9843941157164,3.2232521737668485
505,01111010101,117.0,75.0,283.0,370.0,81.0,85.0,121.0,81.0,4939.444641785378,6587.612103167434,7479.65590949377,11764.076272249398,9404.084427042051,5198.153234093955,6590.465165590239,2473.6807358338556,3.3048104420932347
506,01101000001,117.0,170.0,198.0,226.0,165.0,35.0,86.0,194.0,10061.831677710954,2712.546160127767,5316.119076169126,8230.696473163891,5744.116433814875,11782.480663946299,6590.465165590239,5924.618058663802,3.373936679297513
507,01100111110,117.0,83.0,356.0,456.0,103.0,97.0,110.0,30.0,6281.0221988135045,7517.627929496954,6799.687190448882,14798.625982052246,11589.898645219393,5752.62291239731,6590.465165590239,916.1780503088354,3.273052920924917
508,01100101100,117.0,95.0,287.0,268.0,76.0,46.0,98.0,143.0,4634.5406515517125,3565.0606675964937,6057.903133309003,11930.352968676953,6811.607098506134,6584.327429852343,6590.465165590239,4367.115373138782,3.39760903436039
509,00011111011,117.0,90.0,273.0,349.0,85.0,40.0,85.0,53.0,5183.36783397231,3100.052754431734,5254.303738074136,11348.384531180514,8870.339094696421,6237.783880912746,6590.465165590239,1618.5812222122759,3.3631207156847416
510,00011011010,117.0,118.0,265.0,435.0,155.0,53.0,166.0,142.0,9452.023697243623,4107.569899622047,10261.346123768313,11015.831138325408,11056.153312873763,8178.427754974489,6590.465165590239,4336.576104795154,3.3034329645276057
511,00001111001,117.0,80.0,143.0,218.0,52.0,36.0,102.0,119.0,3171.0014984301188,2790.04747898856,6305.164485688963,5944.3918972850315,5540.784878635587,5544.696783033552,6590.465165590239,3634.1729328917136,3.420998310047905
512,00001011111,117.0,98.0,144.0,228.0,109.0,45.0,146.0,228.0,6646.906987093903,3487.5593487357005,9025.039361868516,5985.96107139192,5794.9493226096965,6792.253559216101,6590.465165590239,6962.953182347149,3.369488209230347
513,11111011111,116.0,62.0,168.0,167.0,102.0,100.0,102.0,84.0,6220.041400766771,7750.131886079334,6305.164485688963,6983.62124995724,4244.546214367629,4297.140006851003,6534.136403491178,2565.298540864739,3.22058720697182
514,11111011010,116.0,84.0,367.0,366.0,127.0,78.0,211.0,65.0,7744.561351935098,6045.10287114188,13043.036338042855,15255.886897228018,9302.418649452407,5821.93162218523,6534.136403491178,1985.05244233581,3.233654335118332
515,11110000101,116.0,68.0,157.0,236.0,63.0,92.0,96.0,208.0,3841.7902769441826,7130.121335192987,5934.272457119024,6526.360334781469,5998.280877788984,4712.992265578519,6534.136403491178,6352.167815474592,3.3724565239152207
