,variant,correct_counts_6261_y_F_4,correct_counts_6261_y_F_5,correct_counts_6261_y_F_7,correct_counts_6261_y_F_6,correct_counts_6261_y_F_2,correct_counts_6261_y_F_3,correct_counts_6261_y_F_1,correct_counts_6261_y_F_8,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
574,10101011101,231.0,323.0,344.0,229.0,105.0,121.0,160.0,240.0,7416.4832274231285,6069.504827057093,6116.592500552036,8776.86257258024,10111.19321080856,5891.1672872351155,7649.449507030554,7821.339211801583,3.4342670399574655
575,01100100110,231.0,176.0,346.0,235.0,197.0,273.0,301.0,205.0,13952.25907158976,11387.547151716642,13800.245889675254,8776.86257258024,5509.504659759463,6045.521015284944,7693.9230506760805,6680.727243413852,3.209742351179086
576,01010101010,231.0,291.0,244.0,333.0,88.0,133.0,92.0,75.0,4264.477855768299,5086.823093152611,6723.196715482816,8776.86257258024,9109.465090852293,8566.631906765473,5425.77232475423,2444.168503687995,3.412457163306474
577,01001010110,231.0,238.0,247.0,279.0,131.0,166.0,203.0,168.0,9409.663094793093,7572.429831852183,8391.358306542461,8776.86257258024,7450.352892174728,7177.448354317018,5492.48264022252,5474.937448261108,3.3072558986959004
578,11101011001,230.0,179.0,173.0,210.0,118.0,177.0,198.0,93.0,9177.897993936122,6820.967329454638,8947.41217022901,8738.867496508463,5603.416671005362,5402.380481743992,3846.9615253380402,3030.7689445731135,3.2189684787629163
579,11011100010,230.0,164.0,274.0,201.0,155.0,194.0,191.0,207.0,8853.42685273636,8959.745220893805,9806.76814138095,8738.867496508463,5133.856614775863,5170.84988966925,6092.875479437127,6745.905070178866,3.286707091961659
580,11000001011,230.0,431.0,339.0,305.0,94.0,106.0,136.0,194.0,6304.010743309659,5433.651940413017,5358.33723188856,8738.867496508463,13492.025615660958,7846.3145091996075,7538.265647916737,6322.2491962062795,3.471911367548341
581,10111111011,230.0,328.0,338.0,275.0,94.0,116.0,165.0,72.0,7648.248328280101,5433.651940413017,5863.840744330877,8738.867496508463,10267.713229551726,7074.545868950466,7516.028876093974,2346.401763540475,3.3683592027485534
582,10101110010,230.0,274.0,457.0,395.0,106.0,161.0,186.0,109.0,8621.661751879386,6127.3096349338275,8138.606550321303,8738.867496508463,8577.297027125527,10161.620429947034,10162.2047230028,3552.191558693219,3.388532534938177
583,10010110011,230.0,378.0,392.0,287.0,120.0,175.0,255.0,104.0,11820.020143705611,6936.576945208107,8846.311467740547,8738.867496508463,11832.913416983392,7383.253325050123,8716.81455452319,3389.246991780686,3.308282159394185
584,01110001100,230.0,450.0,328.0,393.0,82.0,85.0,85.0,94.0,3940.006714568537,4739.994245892206,4296.779855759694,8738.867496508463,14086.80168688499,10110.169187263757,7293.6611578663415,3063.35785795562,3.506232837516853
585,01010000000,230.0,298.0,316.0,362.0,88.0,136.0,103.0,118.0,4774.361077653639,5086.823093152611,6874.847769215511,8738.867496508463,9328.593117092727,9312.674925672978,7026.819895993183,3845.4917791357784,3.447252442008302
586,10000111110,229.0,383.0,491.0,479.0,115.0,175.0,206.0,154.0,9548.722155307278,6647.552905824436,8846.311467740547,8700.872420436688,11989.433435726558,12322.57262264463,10918.25496497675,5018.692660906016,3.4158814140484695
587,01010101111,229.0,370.0,336.0,343.0,133.0,218.0,297.0,176.0,13766.846990904183,7688.039447605652,11019.97657124251,8700.872420436688,11582.481386994325,8823.888120181855,7471.555332448448,5735.648755321161,3.29424045936489
588,00101111000,229.0,333.0,268.0,354.0,59.0,66.0,88.0,101.0,4079.065775082721,3410.483664727319,3336.323182119292,8700.872420436688,10424.233248294893,9106.869954939873,5959.454848500548,3291.480251633166,3.5089334556315386
589,00000010111,229.0,232.0,369.0,233.0,99.0,101.0,166.0,244.0,7694.601348451496,5722.675979796688,5105.585475667402,8700.872420436688,7262.528869682928,5994.069772601668,8205.368802599634,7951.694865331609,3.439640763292335
590,11100001100,228.0,363.0,375.0,347.0,60.0,75.0,92.0,168.0,4264.477855768299,3468.2884726040534,3791.2763433173773,8662.877344364912,11363.353360753892,8926.790605548407,8338.789433536214,5474.937448261108,3.5527101706382487
591,10111110000,228.0,357.0,418.0,488.0,103.0,133.0,175.0,108.0,8111.778529994047,5953.895211303625,6723.196715482816,8662.877344364912,11175.529338262091,12554.103214719373,9294.970621915034,3519.6026453107124,3.4261453672391955
592,10011110000,228.0,360.0,422.0,425.0,96.0,132.0,166.0,169.0,7694.601348451496,5549.261556166485,6672.646364238584,8662.877344364912,11269.441349507992,10933.389070196175,9383.917709206085,5507.526361643615,3.453581044182877
593,10010110010,228.0,395.0,336.0,397.0,116.0,159.0,201.0,90.0,9316.957054450306,6705.35771370117,8037.50584783284,8662.877344364912,12365.081480710158,10213.071672630309,7471.555332448448,2933.002204425594,3.3550136368127808
594,10001111110,228.0,256.0,357.0,346.0,142.0,149.0,190.0,278.0,8807.073832564965,8208.28271849626,7532.002335390523,8662.877344364912,8013.824959650127,8901.064984206769,7938.527540726475,9059.717920336834,3.4058391158851955
595,00001111001,228.0,201.0,311.0,222.0,53.0,84.0,107.0,70.0,4959.773158339217,3063.6548174669138,4246.229504515462,8662.877344364912,6292.104753475295,5711.087937843649,6915.636036879367,2281.223936775462,3.4329317204906244
596,00000111101,228.0,223.0,391.0,330.0,81.0,100.0,119.0,136.0,5516.009400395952,4682.189438015472,5055.03512442317,8662.877344364912,6980.792835945228,8489.45504274056,8694.577782700426,4432.092220020897,3.467451393967396
597,11010011011,227.0,328.0,209.0,250.0,126.0,168.0,182.0,53.0,8436.24967119381,7283.405792468512,8492.459009030925,8624.882268293135,10267.713229551726,6431.405335409515,4647.485310957517,1727.2124092728495,3.262613409992665
598,10111110010,227.0,385.0,400.0,337.0,118.0,120.0,210.0,95.0,9734.134235992857,6820.967329454638,6066.042149307804,8624.882268293135,12052.041443223825,8669.534392132025,8894.708729105294,3095.946771338127,3.364045222078998
599,10110111110,227.0,419.0,528.0,401.0,115.0,151.0,154.0,145.0,7138.365106394761,6647.552905824436,7633.1030378789865,8624.882268293135,13116.377570677358,10315.974157996861,11741.01552241899,4725.392440463456,3.4541248134459686
600,10101110011,227.0,321.0,504.0,353.0,130.0,173.0,253.0,269.0,11727.314103362822,7514.625023975449,8745.210765252084,8624.882268293135,10048.585203311293,9081.144333598235,11207.332998672671,8766.417699894275,3.397763377964749
601,01111000111,227.0,137.0,347.0,248.0,165.0,300.0,271.0,273.0,12561.668466447923,9537.793299661147,15165.105373269509,8624.882268293135,4288.648513562764,6379.954092726239,7716.159822498843,8896.773353424302,3.260602322720449
602,01110110000,227.0,252.0,118.0,224.0,114.0,171.0,228.0,8.0,10568.488599077958,6589.748097947701,8644.11006276362,8624.882268293135,7888.608944655594,5762.5391805269255,2623.939075086062,260.7113070600528,3.150283241513593
603,01100001110,227.0,343.0,408.0,371.0,69.0,80.0,85.0,197.0,3940.006714568537,3988.5317434946614,4044.028099538536,8624.882268293135,10737.273285781226,9544.20551774772,9072.6029036874,6420.0159363538,3.5676707611320344
604,01010000011,227.0,269.0,161.0,221.0,95.0,115.0,104.0,83.0,4820.714097825034,5491.456748289751,5813.290393086645,8624.882268293135,8420.77700838236,5685.362316502011,3580.120263464881,2704.8798107480475,3.352203837889031
605,01010000010,227.0,190.0,224.0,186.0,81.0,85.0,120.0,70.0,5562.362420567347,4682.189438015472,4296.779855759694,8624.882268293135,5947.760712240329,4784.965569544679,4981.036888298965,2281.223936775462,3.3482583538939963
606,01000000100,227.0,291.0,335.0,296.0,99.0,158.0,149.0,193.0,6906.600005537788,5722.675979796688,7986.955496588608,8624.882268293135,9109.465090852293,7614.783917124865,7449.318560625685,6289.660282823773,3.4171028538792503
607,00101110010,227.0,404.0,425.0,345.0,65.0,129.0,121.0,138.0,5608.715440738741,3757.3125119877245,6520.995310505889,8624.882268293135,12646.817514447857,8875.33936286513,9450.628024674375,4497.27004678591,3.4942140587698813
608,00010010110,227.0,226.0,288.0,213.0,73.0,104.0,100.0,233.0,4635.3020171394555,4219.750975001599,5257.2365294000965,8624.882268293135,7074.7048471911285,5479.557345768906,6404.190284955812,7593.216818124037,3.4944369618029114
609,11111111011,226.0,270.0,134.0,295.0,162.0,211.0,218.0,24.0,10104.958397364013,9364.378876030944,10666.124112532889,8586.88719222136,8452.081012130993,7589.058295783228,2979.727424250274,782.1339211801583,3.166015784004747
610,11011110001,226.0,178.0,207.0,198.0,171.0,236.0,247.0,85.0,11449.195982334455,9884.622146921552,11929.88289363868,8586.88719222136,5572.11266725673,5093.673025644335,4603.01176731199,2770.057637513061,3.1465830219793083
611,11010100000,226.0,318.0,327.0,332.0,154.0,220.0,240.0,236.0,11124.724841134694,8901.94041301707,11121.077273730973,8586.88719222136,9954.673192065393,8540.906285423836,7271.424386043578,7690.983558271557,3.3277444010167048
612,10111111101,226.0,248.0,426.0,367.0,170.0,203.0,236.0,241.0,10939.312760449115,9826.817339044817,10261.721302579035,8586.88719222136,7763.392929661061,9441.303032381167,9472.864796497139,7853.928125184089,3.344526068768101
613,10110110010,226.0,389.0,226.0,260.0,77.0,118.0,145.0,54.0,6721.18792485221,4450.970206508535,5964.94144681934,8586.88719222136,12177.257458218357,6688.661548825895,5025.510431944492,1759.8013226553562,3.3647954046217197
614,10101111100,226.0,330.0,379.0,323.0,131.0,142.0,168.0,152.0,7787.307388794285,7572.429831852183,7178.149876680901,8586.88719222136,10330.321237048993,8309.375693349093,8427.736520827268,4953.514834141002,3.3875937379921353
615,01111101000,226.0,234.0,186.0,178.0,74.0,103.0,137.0,25.0,6350.363763481054,4277.555782878332,5206.686178155865,8586.88719222136,7325.1368771801945,4579.160598811574,4136.039559033962,814.722834562665,3.290852845156511
616,01110110001,226.0,180.0,197.0,242.0,118.0,183.0,286.0,28.0,13256.963769018843,6820.967329454638,9250.7142776944,8586.88719222136,5634.720674753996,6225.60036467641,4380.644049084358,912.4895747101847,3.1347507552541307
617,00101011101,226.0,314.0,365.0,333.0,89.0,77.0,149.0,186.0,6906.600005537788,5144.627901029346,3892.3770458058407,8586.88719222136,9829.457177070859,8566.631906765473,8116.421715308582,6061.537889146227,3.4729293888937196
618,00100011111,226.0,272.0,345.0,289.0,67.0,73.0,83.0,182.0,3847.300674225748,3872.922127741193,3690.175640828914,8586.88719222136,8514.68901962826,7434.704567733399,7671.686278853317,5931.1822356162,3.5416195755727315
619,11110001100,225.0,378.0,384.0,387.0,63.0,70.0,103.0,184.0,4774.361077653639,3641.702896234256,3538.524587096219,8548.892116149584,11832.913416983392,9955.815459213929,8538.920379941083,5996.3600623812135,3.5567230028668733
620,11100110000,225.0,343.0,203.0,335.0,136.0,186.0,196.0,85.0,9085.191953593332,7861.453871235854,9402.365331427096,8548.892116149584,10737.273285781226,8618.08314944875,4514.064680020937,2770.057637513061,3.281371889879327
621,10000001100,225.0,529.0,622.0,442.0,46.0,55.0,73.0,389.0,3383.7704725118024,2659.021162329774,2780.269318432743,8548.892116149584,16559.81798302702,11370.724633004022,13831.272073758733,12677.087305795067,3.707948468344147
622,01100100001,225.0,252.0,260.0,261.0,115.0,189.0,166.0,95.0,7694.601348451496,6647.552905824436,9554.016385159792,8548.892116149584,7888.608944655594,6714.387170167533,5781.560673918441,3095.946771338127,3.299600277014282
623,01001010100,225.0,200.0,208.0,268.0,97.0,131.0,189.0,139.0,8760.72081239357,5607.066364043219,6622.096012994352,8548.892116149584,6260.800749726662,6894.466519559,4625.248539134754,4529.858960168417,3.3156938867012173
624,01000010110,225.0,371.0,218.0,320.0,114.0,180.0,224.0,58.0,10383.07651839238,6589.748097947701,9099.063223961706,8548.892116149584,11613.785390742958,8232.19882932418,4847.616257362386,1890.1569761853825,3.269951469071992
625,00000110011,225.0,244.0,208.0,255.0,64.0,117.0,103.0,40.0,4774.361077653639,3699.5077041109903,5914.391095575109,8548.892116149584,7638.176914666527,6560.033442117705,4625.248539134754,1303.556535300264,3.372617629682224
626,00000010101,225.0,345.0,412.0,237.0,93.0,98.0,105.0,178.0,4867.067117996428,5375.8471325362825,4953.934421934707,8548.892116149584,10799.881293278493,6096.97225796822,9161.549990978454,5800.826582086174,3.491819455040256
627,11101110001,224.0,296.0,368.0,330.0,187.0,260.0,276.0,141.0,12793.433567304897,10809.4990729493,13143.09132350024,8510.897040077807,9265.98510959546,8489.45504274056,8183.132030776871,4595.03678693343,3.247198766437717
628,11010111110,224.0,324.0,283.0,324.0,168.0,265.0,250.0,65.0,11588.25504284864,9711.207723291349,13395.8430797214,8510.897040077807,10142.497214557192,8335.101314690732,6293.006425841996,2118.279369862929,3.217950757536235
629,11000000100,224.0,239.0,332.0,262.0,117.0,164.0,171.0,194.0,7926.366449308469,6763.162521577904,8290.257604053999,8510.897040077807,7481.656895923361,6740.112791509171,7382.608245157395,6322.2491962062795,3.370709478588707
630,10000011110,224.0,367.0,385.0,248.0,109.0,105.0,122.0,226.0,5655.068460910135,6300.72405856403,5307.786880644328,8510.897040077807,11488.569375748426,6379.954092726239,8561.157151763846,7365.094424446491,3.4793555851162714
631,01110101110,224.0,282.0,264.0,224.0,91.0,150.0,178.0,126.0,8250.83759050823,5260.237516782814,7582.5526866347545,8510.897040077807,8827.729057114593,5762.5391805269255,5870.507761209495,4106.203086195831,3.3359948419104954
632,01100011110,224.0,246.0,241.0,245.0,81.0,113.0,129.0,21.0,5979.539602109898,4682.189438015472,5712.189690598182,8510.897040077807,7700.784922163794,6302.777228701324,5359.06200928594,684.3671810326385,3.3289447194443804
633,00101100001,224.0,309.0,365.0,264.0,97.0,179.0,122.0,266.0,5655.068460910135,5607.066364043219,9048.512872717474,8510.897040077807,9672.937158327693,6791.564034192447,8116.421715308582,8668.650959746754,3.4653991964523843
634,00001011011,224.0,322.0,401.0,279.0,83.0,93.0,148.0,181.0,6860.246985366394,4797.79905376894,4701.182665713548,8510.897040077807,10079.889207059927,7177.448354317018,8916.945500928057,5898.5933222336935,3.4685914442928474
635,11010000101,223.0,209.0,233.0,237.0,150.0,205.0,189.0,181.0,8760.72081239357,8670.721181510133,10362.822005067497,8472.901964006032,6542.536783464362,6096.97225796822,5181.167834703834,5898.5933222336935,3.2801137762398564
636,10100111001,223.0,287.0,278.0,294.0,124.0,157.0,174.0,218.0,8065.425509822652,7167.796176715044,7936.405145344376,8472.901964006032,8984.24907585776,7563.332674441589,6181.8225667281795,7104.383117386438,3.3782818606292873
637,10010010101,223.0,235.0,401.0,257.0,135.0,173.0,185.0,231.0,8575.308731707992,7803.64906335912,8745.210765252084,8472.901964006032,7356.440880928828,6611.484684800981,8916.945500928057,7528.038991359023,3.3763675495672767
638,10000011011,223.0,302.0,350.0,285.0,114.0,147.0,157.0,154.0,7277.424166908945,6589.748097947701,7430.90163290206,8472.901964006032,9453.809132087259,7331.802082366847,7782.870137967133,5018.692660906016,3.388990341706871
639,01110111000,223.0,314.0,92.0,215.0,134.0,235.0,282.0,27.0,13071.551688333264,7745.844255482386,11879.33254239445,8472.901964006032,9829.457177070859,5531.008588452182,2045.7830076942178,879.9006613276781,3.1143060264524465
640,01001111010,223.0,277.0,209.0,253.0,141.0,193.0,255.0,20.0,11820.020143705611,8150.477910619526,9756.217790136718,8472.901964006032,8671.209038371428,6508.582199434429,4647.485310957517,651.778267650132,3.1688635207145857
641,10011011001,222.0,263.0,411.0,341.0,140.0,143.0,168.0,219.0,7787.307388794285,8092.673102742791,7228.700227925133,8434.906887934256,8232.95298589056,8772.436877498578,9139.31321915569,7136.972030768945,3.411196700456012
642,10000111111,222.0,307.0,562.0,396.0,150.0,201.0,250.0,183.0,11588.25504284864,8670.721181510133,10160.620600090571,8434.906887934256,9610.329150830426,10187.34605128867,12497.065764392939,5963.771148998707,3.3639296623915307
643,01101110010,222.0,274.0,185.0,276.0,155.0,249.0,264.0,42.0,12237.197325248162,8959.745220893805,12587.037459813693,8434.906887934256,8577.297027125527,7100.271490292104,4113.802787211199,1368.734362065277,3.1573706668843164
644,11111011000,221.0,307.0,246.0,279.0,112.0,180.0,184.0,117.0,8528.955711536599,6474.138482194233,9099.063223961706,8396.91181186248,9610.329150830426,7177.448354317018,5470.245868399757,3812.9028657532717,3.3141352288380936
645,11000001110,221.0,388.0,393.0,310.0,63.0,71.0,102.0,111.0,4728.008057482244,3641.702896234256,3589.0749383404504,8396.91181186248,12145.953454469725,7974.942615907798,8739.051326345952,3617.369385458232,3.518291785806858
646,10110111000,221.0,348.0,313.0,347.0,101.0,128.0,171.0,118.0,7926.366449308469,5838.285595550156,6470.4449592616575,8396.91181186248,10893.793304524392,8926.790605548407,6960.109580524893,3845.4917791357784,3.3881437276174573
647,01101110001,221.0,202.0,307.0,217.0,132.0,263.0,289.0,57.0,13396.022829533025,7630.2346397289175,13294.742377232937,8396.91181186248,6323.408757223929,5582.459831135458,6826.688949588314,1857.568062802876,3.1624925000315143
648,01101011111,221.0,334.0,316.0,252.0,107.0,157.0,188.0,134.0,8714.367792222176,6185.114442810562,7936.405145344376,8396.91181186248,10455.537252043527,6482.856578092791,7026.819895993183,4366.914393255884,3.347599644689393
649,01001001101,221.0,397.0,526.0,370.0,86.0,92.0,110.0,273.0,5098.832218853401,4971.213477399143,4650.632314469316,8396.91181186248,12427.689488207425,9518.479896406081,11696.541978773463,8896.773353424302,3.5737377933696406
650,11111110001,220.0,362.0,332.0,325.0,208.0,271.0,305.0,130.0,14137.67115227534,12023.400038360718,13699.14518718679,8358.916735790704,11332.049357005259,8360.826936032368,7382.608245157395,4236.558739725858,3.2190749933636154
