,variant,correct_counts_6261_x_F_1,correct_counts_6261_x_F_2,correct_counts_6261_x_F_3,correct_counts_6261_x_F_7,correct_counts_6261_x_F_6,correct_counts_6261_x_F_4,correct_counts_6261_x_F_5,correct_counts_6261_x_F_8,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
515,01010100001,127.0,79.0,127.0,279.0,421.0,534.0,466.0,144.0,9999.247153504039,5979.433979060102,5191.077373042728,12472.665984292265,12554.267713904224,10659.435597856955,6056.26750418135,2800.525732310822,3.34594205723315
516,01001011001,127.0,83.0,224.0,287.0,384.0,554.0,556.0,161.0,9999.247153504039,6282.190129898588,9155.915996547803,12939.8070323931,14978.91169298444,9722.620592819645,6229.923920071855,3131.1433534864054,3.3298636436441615
517,01001001010,127.0,53.0,162.0,182.0,304.0,243.0,255.0,207.0,9999.247153504039,4011.5189986099413,6621.689247503322,5675.7637344251325,6869.824607393943,7697.07463598222,3950.6834615089806,4025.7557401968065,3.2765647220170675
518,00100000110,127.0,37.0,106.0,238.0,198.0,236.0,254.0,562.0,9999.247153504039,2800.4943952559966,4332.710248366371,5512.264367589841,6842.884118737496,5013.226243172629,5166.278372742513,10929.829594157514,3.4287785171739085
519,00010110001,127.0,82.0,97.0,159.0,279.0,387.0,498.0,71.0,9999.247153504039,6206.501092188966,3964.8386235050757,9039.179280751137,13416.363350910524,7064.091524470524,3451.42126582378,1380.8147707921414,3.2633133125740916
520,11100111011,126.0,76.0,255.0,223.0,356.0,525.0,527.0,92.0,9920.512923948889,5752.366865931237,10423.029371070044,12262.45251264689,14197.637521947481,9013.679507926547,4840.672592947817,1789.224773420803,3.2867844178178487
521,10100111010,126.0,104.0,230.0,250.0,271.0,512.0,537.0,113.0,9920.512923948889,7871.6599218006395,9401.163746455333,11958.810831381348,14467.04240851195,6861.536928786782,5426.762996578271,2197.6347760494646,3.265053245133939
522,10010110011,126.0,76.0,236.0,250.0,336.0,499.0,702.0,145.0,9920.512923948889,5752.366865931237,9646.411496362864,11655.169150115807,18912.22303682568,8507.29301871719,5426.762996578271,2819.973827674092,3.330480501310384
523,10000111000,126.0,87.0,203.0,352.0,410.0,337.0,573.0,111.0,9920.512923948889,6584.946280737074,8297.548871871446,7871.326660499052,15436.900000144036,10380.923028791809,7640.882299182204,2158.7385853229252,3.3334907135191316
524,01110100111,126.0,86.0,116.0,366.0,424.0,295.0,456.0,467.0,9920.512923948889,6509.257243027452,4741.456498212256,6890.330459487301,12284.862827339757,10735.393571238359,7944.781026990588,9082.260534646903,3.437333539421555
525,01110000001,126.0,77.0,165.0,190.0,288.0,267.0,277.0,240.0,9920.512923948889,5828.055903640859,6744.313122457087,6236.332992146133,7462.515357835773,7291.965444614734,4124.339877399486,4667.542887184703,3.2686582759200338
526,01010001001,126.0,41.0,111.0,211.0,288.0,234.0,320.0,157.0,9920.512923948889,3103.250546094483,4537.083373289313,5465.550262779757,8620.956370062986,7291.965444614734,4580.18796911206,3053.350972033327,3.3074443921873082
527,00111000000,126.0,124.0,165.0,251.0,273.0,345.0,425.0,321.0,9920.512923948889,9385.44067599307,6744.313122457087,8058.183079739386,11449.707678989904,6912.175577707717,5448.4700485645835,6242.838611609541,3.295877515311122
528,00101100011,126.0,76.0,110.0,508.0,400.0,196.0,338.0,710.0,9920.512923948889,5752.366865931237,4496.208748304725,4577.982271388172,9105.88516587903,10127.729784187131,11027.182409047045,13808.147707921415,3.5154314407150236
529,00001011010,126.0,90.0,124.0,186.0,271.0,322.0,336.0,132.0,9920.512923948889,6812.013393865938,5068.453498088963,7520.970874423427,9052.004188566136,6861.536928786782,4037.511669454233,2567.1485879515867,3.237864793909488
530,00000011100,126.0,54.0,195.0,397.0,401.0,411.0,413.0,155.0,9920.512923948889,4087.208036319563,7970.5518719947395,9599.748538472137,11126.421815112542,10153.0491086476,8617.699638566293,3014.4547813067875,3.3656324787957645
531,11100001010,125.0,60.0,161.0,197.0,250.0,240.0,298.0,176.0,9841.778694393739,4541.342262577292,6580.814622518734,5605.692577210008,8028.2656196211565,6329.831115116956,4276.289241303677,3422.8647839354494,3.258373205339977
532,11011011110,125.0,132.0,170.0,211.0,258.0,374.0,283.0,198.0,9841.778694393739,9990.952977670042,6948.686247380029,8735.537599485595,7624.158289774454,6532.3857108007,4580.18796911206,3850.7228819273805,3.211255341592889
533,11010011100,125.0,94.0,297.0,286.0,423.0,464.0,491.0,200.0,9841.778694393739,7114.769544704424,12139.763620422757,10837.672315939348,13227.779930315395,10710.074246777891,6208.216868085541,3889.6190726539194,3.3115091500652203
534,10101111111,125.0,113.0,179.0,401.0,505.0,478.0,447.0,544.0,9841.778694393739,8552.861261187234,7316.557872241325,11164.671049609931,12042.398429431734,12786.258852536253,8704.527846511546,10579.763877618661,3.429837237136528
535,10001001001,125.0,63.0,192.0,272.0,259.0,327.0,454.0,426.0,9841.778694393739,4768.409375706156,7847.927997040974,7637.756136448635,12230.981850026863,6557.705035261168,5904.318140277158,8284.888624752848,3.38041134575744
536,10000100110,125.0,101.0,227.0,688.0,509.0,230.0,486.0,1254.0,9841.778694393739,7644.592808671775,9278.539871501569,5372.12205315959,13093.07748703316,12887.536150378124,14934.4517665834,24387.911585540074,3.5832449139957165
537,01111000111,125.0,127.0,169.0,384.0,295.0,301.0,252.0,415.0,9841.778694393739,9612.507789121935,6907.811622395441,7030.4727739175505,6789.003141424602,7469.200715838009,8335.507962744223,8070.959575756883,3.327808807633982
538,01101111000,125.0,42.0,143.0,201.0,325.0,526.0,458.0,106.0,9841.778694393739,3178.9395838041046,5845.071372796142,12285.809565051934,12338.74380465265,8228.780449652044,4363.117449248929,2061.4981085065774,3.3278506643616277
539,01101110001,125.0,42.0,94.0,198.0,353.0,210.0,279.0,56.0,9841.778694393739,3178.9395838041046,3842.2147485513105,4904.981005058757,7516.396335148666,8937.721534545142,4297.99629328999,1089.0933403430975,3.276878656005329
540,01100101111,125.0,45.0,124.0,352.0,360.0,291.0,372.0,344.0,9841.778694393739,3406.006696932969,5068.453498088963,6796.902249867134,10021.861780198222,9114.956805768417,7640.882299182204,6690.1448049647415,3.4252930091701947
541,01010111100,125.0,65.0,310.0,287.0,532.0,853.0,805.0,115.0,9841.778694393739,4919.7874511253995,12671.133745222407,19923.565701500567,21687.093368439702,13469.880612968884,6229.923920071855,2236.530966776004,3.373235470445374
542,01001001000,125.0,70.0,130.0,405.0,359.0,407.0,419.0,192.0,9841.778694393739,5298.232639673507,5313.701247996493,9506.32032885197,11288.064747051223,9089.63748130795,8791.356054456797,3734.0343097477626,3.3750476793556676
543,01000011010,125.0,73.0,154.0,128.0,205.0,593.0,510.0,50.0,9841.778694393739,5525.299752802372,6294.6922476266145,13850.732076189726,13739.649214787885,5190.4615143959045,2778.5026542480746,972.4047681634798,3.242090397690587
544,00110001010,125.0,44.0,68.0,209.0,220.0,233.0,228.0,221.0,9841.778694393739,3330.3176592233476,2779.474498952012,5442.193210374716,6142.431413669879,5570.251381302922,4536.773865139434,4298.029075282581,3.304652730016441
545,00001001110,125.0,47.0,97.0,296.0,161.0,117.0,284.0,503.0,9841.778694393739,3557.384772352212,3964.8386235050757,2732.7751313898784,7651.098778430901,4076.41123813532,6425.287387948672,9782.391967724609,3.4141983161778344
546,11101111000,124.0,130.0,163.0,112.0,207.0,244.0,253.0,91.0,9763.04446483859,9839.574902250799,6662.563872487911,5699.120786830174,6815.943630081049,5241.10016331684,2431.189822467065,1769.7766780575334,3.0969513317228237
547,11001101010,124.0,71.0,157.0,317.0,269.0,304.0,329.0,344.0,9763.04446483859,5373.921677383129,6417.31612258038,7100.543931132676,8863.420767971009,6810.898279865845,6881.135479661247,6690.1448049647415,3.3560061082609156
548,11000010101,124.0,131.0,193.0,230.0,353.0,409.0,642.0,194.0,9763.04446483859,9915.263939960421,7888.802622025562,9553.034433662055,17295.793717438868,8937.721534545142,4992.621956852009,3772.930500474302,3.299003133852812
549,10110100110,124.0,34.0,121.0,333.0,320.0,234.0,252.0,710.0,9763.04446483859,2573.427282127132,4945.829623135197,5465.550262779757,6789.003141424602,8102.183827349705,7228.448311442256,13808.147707921415,3.5138930160172706
550,10011001110,124.0,84.0,128.0,298.0,213.0,265.0,242.0,690.0,9763.04446483859,6357.879167608209,5231.951998027316,6189.61888733605,6519.598254860134,5393.016110079648,6468.701491921298,13419.185800656023,3.422288827738853
551,10000011110,124.0,86.0,186.0,372.0,326.0,366.0,374.0,295.0,9763.04446483859,6509.257243027452,7602.680247133444,8548.681180245261,10075.742757511116,8254.099774112512,8075.023338908466,5737.188132164531,3.3519556923935596
552,01110001111,124.0,126.0,216.0,316.0,374.0,340.0,428.0,200.0,9763.04446483859,9536.818751412313,8828.918996671096,7941.397817714177,11530.529144959244,9469.427348214967,6859.428427674934,3889.6190726539194,3.287918828323288
553,01110000111,124.0,242.0,225.0,320.0,275.0,253.0,413.0,294.0,9763.04446483859,18316.747125728412,9196.790621532391,5909.334258475549,11126.421815112542,6962.814226628652,6946.256635620186,5717.740036801261,3.199648541895638
554,00111001101,124.0,78.0,203.0,301.0,318.0,367.0,448.0,528.0,9763.04446483859,5903.74494135048,8297.548871871446,8572.038232650302,12069.338918088182,8051.545178428769,6533.822647880237,10268.594351806347,3.405935433753596
555,00110100010,124.0,52.0,155.0,256.0,177.0,227.0,276.0,268.0,9763.04446483859,3935.8299609003197,6335.5668726112035,5302.050895944465,7435.574869179326,4481.520429502805,5557.005308496149,5212.089557356252,3.298257974860539
556,00110001110,124.0,76.0,139.0,361.0,296.0,370.0,371.0,487.0,9763.04446483859,5752.366865931237,5681.572872857789,8642.109389865427,9994.921291541776,7494.5200402984765,7836.245767059022,9471.222441912294,3.4172276215913464
557,00101001101,124.0,63.0,188.0,381.0,363.0,379.0,422.0,511.0,9763.04446483859,4768.409375706156,7684.429497102621,8852.322861510804,11368.886213020563,9190.914779149822,8270.386806785284,9937.976730630764,3.4397299627089497
558,00100111111,124.0,111.0,172.0,480.0,523.0,536.0,643.0,337.0,9763.04446483859,8401.483185767991,7030.435497349206,12519.38008910235,17322.734206095316,13242.006692824674,10419.384953430279,6554.008137421854,3.425111955191915
559,00011111100,124.0,48.0,140.0,298.0,346.0,350.0,476.0,221.0,9763.04446483859,3633.0738100618337,5722.447497842377,8174.968341764594,12823.672600468693,8760.486263321869,6468.701491921298,4298.029075282581,3.3829798180069517
560,00011100010,124.0,58.0,129.0,391.0,386.0,208.0,257.0,661.0,9763.04446483859,4389.964187158049,5272.826623011904,4858.266900248673,6923.705584706837,9773.259241740581,8487.457326648415,12855.191035121205,3.49221986896868
561,00011001111,124.0,84.0,151.0,309.0,341.0,198.0,322.0,688.0,9763.04446483859,6357.879167608209,6172.068372672849,4624.696376198256,8674.83734737588,8633.889641019528,6707.479063770742,13380.289609929483,3.446392046770192
562,00010100100,124.0,151.0,162.0,508.0,363.0,478.0,489.0,837.0,9763.04446483859,11429.044694152852,6621.689247503322,11164.671049609931,13173.898953002501,9190.914779149822,11027.182409047045,16278.055819056653,3.4607343190164865
563,11111111011,123.0,73.0,129.0,188.0,270.0,502.0,490.0,42.0,9684.31023528344,5525.299752802372,5272.826623011904,11725.240307330932,13200.839441658949,6836.217604326313,4080.9257734268595,816.8200052573231,3.27163857082636
564,11111001110,123.0,75.0,165.0,274.0,243.0,301.0,383.0,345.0,9684.31023528344,5676.677828221615,6744.313122457087,7030.4727739175505,10318.207155419137,6152.595843893682,5947.732244249784,6709.592900328012,3.342922291063773
565,11110010101,123.0,72.0,223.0,292.0,300.0,339.0,386.0,207.0,9684.31023528344,5449.61071509275,9115.041371563215,7918.040765309135,10399.028621388477,7595.797338140348,6338.4591800034195,4025.7557401968065,3.307231825290866
566,11010111111,123.0,102.0,203.0,304.0,411.0,645.0,904.0,100.0,9684.31023528344,7720.2818463813965,8297.548871871446,15065.298801251894,24354.201745427938,10406.242353252277,6598.943803839176,1944.8095363269597,3.3607230107544432
567,11010000001,123.0,45.0,105.0,179.0,159.0,161.0,201.0,226.0,9684.31023528344,3406.006696932969,4291.835623381783,3760.4854372117134,5415.038219945814,4025.7725892143844,3885.5623055500414,4395.269552098929,3.2480593042418806
568,10110001101,123.0,72.0,207.0,308.0,247.0,327.0,345.0,404.0,9684.31023528344,5449.61071509275,8461.0473718098,7637.756136448635,9294.468586474159,6253.873141735553,6685.772011784429,7857.030526760917,3.3549046869196144
569,10100100010,123.0,30.0,90.0,271.0,287.0,229.0,315.0,314.0,9684.31023528344,2270.671131288646,3678.716248612957,5348.765000754549,8486.253926780753,7266.646120154266,5882.611088290845,6106.701944066654,3.407970483772648
570,10011000001,123.0,73.0,131.0,292.0,243.0,275.0,321.0,441.0,9684.31023528344,5525.299752802372,5354.575872981081,6423.189411386466,8647.896858719434,6152.595843893682,6338.4591800034195,8576.610055201892,3.3790164054720098
571,10001100111,123.0,62.0,118.0,578.0,416.0,146.0,347.0,1073.0,9684.31023528344,4692.720337996535,4823.205748181432,3410.129651136088,9348.349563787051,10532.838975554616,12546.67604808896,20867.80632478828,3.611274614255266
572,10000001110,123.0,103.0,193.0,472.0,336.0,263.0,461.0,881.0,9684.31023528344,7795.970884091018,7888.802622025562,6142.904782525967,12419.56527062199,8507.29301871719,10245.728537539775,17133.772015040515,3.4930123195412848
573,01101001011,123.0,123.0,209.0,420.0,286.0,308.0,396.0,231.0,9684.31023528344,9309.75163828345,8542.796621778978,7193.972140752842,10668.433507952946,7241.326795693799,9116.961834251495,4492.510028915277,3.3009738571934073
574,01100101101,123.0,60.0,165.0,309.0,298.0,239.0,389.0,218.0,9684.31023528344,4541.342262577292,6744.313122457087,5582.335524804966,10479.850087357818,7545.158689219413,6707.479063770742,4239.684789192773,3.3391260731728876
575,01100011010,123.0,134.0,220.0,116.0,178.0,508.0,398.0,35.0,9684.31023528344,10142.331053089285,8992.41749660945,11865.382621761182,10722.31448526584,4506.839753963273,2518.0180304123173,680.6833377144359,3.132622661773098
576,01000111100,123.0,185.0,358.0,282.0,505.0,625.0,632.0,106.0,9684.31023528344,14002.471976279983,14633.11574448265,14598.157753151061,17026.3888308744,12786.258852536253,6121.388660140289,2061.4981085065774,3.259215349397451
577,00110000111,123.0,47.0,70.0,338.0,249.0,136.0,279.0,561.0,9684.31023528344,3557.384772352212,2861.2237489211884,3176.5591270856708,7516.396335148666,6304.511790656489,7336.983571373821,10910.381498794244,3.475738455960753
578,00101111010,123.0,142.0,180.0,190.0,234.0,317.0,357.0,96.0,9684.31023528344,10747.843354766257,7357.432497225914,7404.185612398218,9617.75445035152,5924.721923749472,4124.339877399486,1867.0171548738813,3.164650946014415
579,00101110011,123.0,122.0,146.0,382.0,467.0,331.0,425.0,202.0,9684.31023528344,9234.062600573827,5967.695247749907,7731.1843460688015,11449.707678989904,11824.124523038476,8292.093858771597,3928.5152633804587,3.3423936761346473
580,00101011010,123.0,212.0,259.0,223.0,223.0,337.0,353.0,189.0,9684.31023528344,16046.075994439765,10586.527871008399,7871.326660499052,9509.992495725732,5646.209354684325,4840.672592947817,3675.690023657954,3.1420106918193556
581,11010111101,122.0,48.0,199.0,409.0,338.0,465.0,615.0,293.0,9605.57600572829,3633.0738100618337,8134.050371933093,10861.029368344389,16568.4005237148,8557.931667638126,8878.18426240205,5698.291941437992,3.4235557346684597
582,11010101100,122.0,77.0,157.0,207.0,336.0,321.0,427.0,261.0,9605.57600572829,5828.055903640859,6417.31612258038,7497.613822018385,11503.588656302798,8507.29301871719,4493.359761166807,5075.952889813365,3.330864714466712
583,10111010111,122.0,124.0,129.0,254.0,272.0,231.0,250.0,492.0,9605.57600572829,9385.44067599307,5272.826623011904,5395.479105564632,6735.122164111708,6886.856253247249,5513.591204523523,9568.462918728643,3.32825298873894
584,10110111011,122.0,46.0,190.0,293.0,390.0,569.0,621.0,58.0,9605.57600572829,3481.6957346425907,7766.178747071797,13290.162818468725,16730.043455653486,9874.536539582452,6360.166231989733,1127.9895310696368,3.360617545446689
585,10110110010,122.0,43.0,147.0,217.0,269.0,276.0,455.0,64.0,9605.57600572829,3254.628621513726,6008.569872734496,6446.546463791508,12257.92233868331,6810.898279865845,4710.430281029939,1244.6781032492543,3.2921282764217774
586,10110110001,122.0,39.0,132.0,183.0,203.0,284.0,296.0,93.0,9605.57600572829,2951.87247067524,5395.4504979656695,6633.402883031842,7974.384642308263,5139.822865474969,3972.390513495294,1808.6728687840725,3.2437358989228615
587,10110100111,122.0,54.0,151.0,414.0,297.0,239.0,387.0,659.0,9605.57600572829,4087.208036319563,6172.068372672849,5582.335524804966,10425.969110044925,7519.839364758945,8986.719522333615,12816.294844394664,3.4918928727659475
588,10001111111,122.0,167.0,233.0,586.0,548.0,365.0,483.0,501.0,9605.57600572829,12640.069297506796,9523.7876214091,8525.32412784022,13012.25602106382,13874.98980433637,12720.332463979466,9743.495776998068,3.4069254611280737
589,01101100000,122.0,47.0,199.0,330.0,344.0,483.0,429.0,299.0,9605.57600572829,3557.384772352212,8134.050371933093,11281.45631163514,11557.469633615692,8709.847614400933,7163.327155483317,5814.98051361761,3.39227706352254
590,01101011000,122.0,58.0,109.0,125.0,264.0,276.0,249.0,107.0,9605.57600572829,4389.964187158049,4455.334123320136,6446.546463791508,6708.181675455262,6684.3016575635065,2713.3814982891354,2080.946203869847,3.2203197141258375
591,01011110001,122.0,51.0,179.0,441.0,342.0,425.0,740.0,209.0,9605.57600572829,3860.1409231906982,7316.557872241325,9926.747272142722,19935.96160577066,8659.208965479997,9572.80992596407,4064.651930923346,3.426017748115884
