Antigen,Num_Sequences,Num_Parameters,Term,Coefficient,StdError,pValue,CI_Lower,CI_Upper
H9,1842,562,"69,83,87,112.1",0.011916977754021285,0.08501422218613944,0.8885427634110127,-0.32230945541331707,0.34614341092135964
H9,1842,562,"69,84,85,87",0.08118569002405898,0.08973452075581631,0.3657776494658789,-0.2715982093396261,0.433969589387744
H9,1842,562,"69,84,85,112.1",-0.008380040709215386,0.08856556866478915,0.9246317722709911,-0.3565683009212291,0.3398082195027983
H9,1842,562,"69,84,87,112.1",-0.04474524994637275,0.08526854699024583,0.599843134311524,-0.37997154019593377,0.2904810403031883
H9,1842,562,"69,85,87,112.1",0.04239662485293888,0.08486855713150432,0.6174733697762114,-0.29125713811409787,0.37605038781997563
H9,1842,562,"82,83,84,85",0.3385335203136112,0.09875177718534565,0.0006270667576985091,-0.0497009822067796,0.7267680228340021
H9,1842,562,"82,83,84,87",0.3028686737783498,0.09780831858214836,0.0020003904345593884,-0.08165669872027531,0.687394046276975
H9,1842,562,"82,83,84,112.1",-0.11656021341365866,0.09428330150052854,0.21658267397759096,-0.4872272707298646,0.25410684390254723
H9,1842,562,"82,83,85,87",0.5113101140036205,0.09347517440241519,5.4069213712137767e-08,0.14382014201034926,0.8788000859968916
H9,1842,562,"82,83,85,112.1",0.2022699468977983,0.09108195523371945,0.02654263815948022,-0.15581128046460938,0.560351174260206
H9,1842,562,"82,83,87,112.1",0.46772660437407193,0.08830639636627736,1.3872875356654138e-07,0.12055725877046003,0.8148959499776838
H9,1842,562,"82,84,85,87",-0.5259450594053692,0.0943134186064953,2.9894476877822326e-08,-0.8967305196504705,-0.15515959916026795
H9,1842,562,"82,84,85,112.1",0.04324938848102977,0.09169449267236005,0.637243930774182,-0.3172399795198943,0.40373875648195384
H9,1842,562,"82,84,87,112.1",-0.1529055606886235,0.08899155771092043,0.08600142779695723,-0.5027685618533342,0.19695744047608726
H9,1842,562,"82,85,87,112.1",0.24382124782940157,0.08720619377953821,0.0052526479329286545,-0.09902274165294644,0.5866652373117496
H9,1842,562,"83,84,85,87",-0.3095424521467678,0.09813130570926738,0.001645879670666259,-0.6953376220119982,0.07625271771846265
H9,1842,562,"83,84,85,112.1",-0.027277501698622864,0.09435347367575891,0.7725523783616346,-0.3982204351592166,0.3436654317619709
H9,1842,562,"83,84,87,112.1",-0.18057313482054238,0.08727017538518704,0.03873443855494551,-0.5236686627313372,0.1625223930902524
H9,1842,562,"83,85,87,112.1",-0.060624686584811266,0.08842933348829056,0.4931071027461392,-0.4082773493880367,0.28702797621841414
H9,1842,562,"84,85,87,112.1",0.01783103809958491,0.08905859731100717,0.8413427391863082,-0.33229552374758314,0.367957599946753
